ID,Japanese,English,Chinese,EnglishCensored,Korean,German
707,"","A mammal Digimon clad head to toe in a sturdy
carapace. Easy-going and courteous, but
sometimes pushes its luck. Armadillomon is a
descendant of the same ancient species as
Veemon, so it can perform a special
armor Digivolution. Its special move
Diamond Shell launches its curled-up body
at the enemy.","全身覆蓋著堅硬甲殼的哺乳類型數碼寶貝。
生性溫吞而討人喜歡，
但容易得意忘形是它美中不足之處。
穿山獸和V仔獸等同樣是古代種族的後裔，
因此能夠進行特殊的裝甲進化。
必殺技是將身體蜷成一團，
衝撞敵人的『滾動攻擊』。","","딱딱한 껍질로 몸을 덮은 포유류형 디지몬.
태평하고 애교있는 성격이지만 경솔한 면이
옥에 티이다.
아르마몬은 브이몬 등과 마찬가지로 고대 종족의
후예이기 때문에 특수한 아머 진화를 할 수 있다.
필살기는 몸을 둥글게 말아 적에게 돌진하는
『롤링스톤』.","Ein Säugetier-Digimon, das von Kopf bis Fuß in
einen harten Panzer gehüllt ist. Es ist
lässig und freundlich, manchmal aber etwas
leichtsinnig. Armadillomon stammt von der
gleichen alten Art ab wie Veemon und ist
daher zu einer speziellen Armor-Digitation
fähig. Bei seinem Spezialmove
„Diamanten Schale“ setzt es seinen
zusammengerollten Körper als Geschoss ein."
708,"","A unique Digimon composed entirely of plastic
blocks. A kid on the Internet is said to have
built it to resemble Agumon's shape, making
it very cute. Unlike the confident Agumon,
this Digimon has a nervous streak, falling
into blocks when frightened. Even so, it
possesses a heart of justice that can't turn
a blind eye to evil. It also loves kids, and
loves communicating with them through the
Internet. Its special move Plastic Blaze
is quite powerful, firing a toy missile
shaped like a flame.","全身由特殊塑膠積木組合而成的特殊數碼寶貝。
據說是在網路玩樂的孩子們，
模仿亞古獸的外型所製作，十分可愛。
和堅毅的亞古獸不同，有著膽小的一面，
一旦受到驚嚇，積木就會七零八落。
然而它也有著無法縱容惡行的正義之心。
此外，它還很喜歡小孩子，
熱愛通過網路和小孩子們溝通交流。
必殺技是投擲火焰外型玩具飛彈的
『玩具火焰彈』，具有相當的威力。","","전신이 특수한 플라스틱 블록으로 되어있는
특수한 디지몬.
인터넷을 즐기는 아이가 아구몬의 형태를
흉내내 만들었다고 전해지며 무척 사랑스럽다.
드센 아구몬과 달리 소심한 면이 있어 놀라면
블록이 산산히 흩어진다. 하지만 
악행을 놓치지 않는 정의의 마음을 가지고 있다.
또, 무척 아이들을 좋아해서 인터넷을 통해 아이들과
커뮤니케이션 하는 것을 즐긴다.
필살기는 불꽃 모양의 장난감 미사일을 날리는 
『토이 플레임』. 제법 강력하다.","Ein einzigartiges Digimon, das vollkommen aus
Plastikblöcken besteht. Angeblich wollte ein
Kind im Internet Agumon nachbauen, auf
sehr niedliche Weise. Im Gegensatz zum
selbstbewussten Agumon ist dieses Digimon
eher nervös und zerfällt in Blöcke, wenn es
Angst hat. Trotzdem besitzt es einen starken
Gerechtigkeitssinn und kann das Böse nicht
hinnehmen. Es liebt Kinder und kommuniziert
gern mit ihnen über das Internet. Sein
Spezialmove „Plastikbrand“ feuert eine
flammenförmige Spielzeugrakete ab."
709,"","A Digimon concealed in a sturdy shell shaped
like a clam. Its shell developed rapidly, so
its insides look like an in-training slime.
This cunning creature entices foes with its
cute face and attacks when they get close.
When the shell is closed it has enough
defensive strength to easily repel light
attacks. Its special move Black Pearl Blast
shoots jadeite formed inside its body
at enemies.","外型為有堅硬外殼覆蓋之雙殼貝的數碼寶貝。
由於表層有飛躍性的生長，
因此內部構造依然是幼年期的凝膠狀。
會以可愛的長相引誘敵人，當敵人接近後展開攻擊，
是個狡猾的傢伙。此外，當它闔上殼後，
便擁有極高的防禦力，能輕易反彈普通的攻擊。
必殺技是將體內產生的硬玉朝敵人擊發的
『黑珍珠』。","","딱딱한 껍질로 싸인 이매패류의 형태를 한 디지몬.
외피를 비약적으로 발달시켰기 때문에 내부 구조는 슬라임
같은 점액 모양으로 되어있다.
귀여운 얼굴로 상대를 유인해 다가온 상대에게 공격을
가하는 교활한 녀석. 또 껍질을 닫은 상태에서는 약간의
공격은 손쉽게 받아칠 정도의 방어력을 가진다.
필살기는 체내에서 생성되는 경옥을 상대에게 던지는
『블랙펄』.","Ein Digimon das von einer muschelförmigen
harten Schale umgeben ist. Seine Schale hat
sich schnell entwickelt, innen sieht es aber
noch aus wie ein schleimiges Digimon im
Training. Diese gerissene Kreatur lockt Gegner
mit seinem süßen Gesicht an und greift
sie dann an. Ist seine Schale geschlossen,
können ihm leichte Angriffe kaum etwas
anhaben. Bei seinem Spezialmove „Schwarze
Perlensalve“ feuert es Jadeite aus seinem
Körper auf den Gegner."
710,"","A beast humanoid Digimon Digivolved from
Terriermon and a special hunter Digimon.
It's faster than it looks, attacking with
pinpoint accuracy to bring down its foes.
It can jump high in the air with its powerful
legs and spread its ears to fly. Its cheerful
personality gives way to an unstoppable fury
when angered. It's picky about its favorite
D-VI'S 503xx jeans. Its special move
Dumdum Uppercut makes it close in on the
enemy and hurl its Gatling arm up at it.","由大耳獸進化而成的獸人型數碼寶貝，
同時也是擅長狩獵的獵人數碼寶貝。
和外表相反，有著敏捷的動作，
能夠施展準確無比的攻擊打倒敵人。
腳力強勁，能夠飛上高空，張開雙耳在空中滑行。
平時個性開朗，然而也有一旦惹他生氣，
就讓人束手無策的一面。
愛穿的牛仔褲「D-VI'S503xx」是十分講究的單品。
必殺技是竄入敵人懷中，用嵌有格林機槍的手臂
從下而上揮出的『達達勾拳』。","","테리어몬이 진화한 수인형 디지몬으로
사냥이 특기인 헌터 디지몬이다.
겉보기와 달리 민첩하게 움직여 확실히 적을 쓰러뜨리는
정확무비한 공격을 한다. 각력이 강하며 하늘 높이 올라
귀를 펴고 활공할 수도 있다.
평소에는 쾌활한 성격이지만 일단 화가 나면 손쓸 수
없게 되는 면이 있다.
애용하는 청바지 ""D-VI'S 503xx""을 매우 아끼는 듯하다.
필살기는 적에게 파고들어 아랫쪽에서 개틀링암으로
쳐올리는『덤덤 어퍼』.","Ein Tiermenschen-Digimon, das aus
Terriermon und einem Jäger-Digimon digitiert
ist. Es ist schneller, als es aussieht, und
bringt seine Gegner mit höchster Präzision
zur Strecke. Mit seinen starken Beinen kann
es hoch in die Luft springen und dann seine
Ohren zum Fliegen ausbreiten. Wenn es wütend
ist, weicht seine fröhliche Art
unaufhaltsamer Raserei. Es ist wählerisch,
wenn es um seine Lieblingsjeans, die 503xx
von D-VI'S, geht. Bei „Dumdum-Kinnhaken“
lässt es den Gegner seinen MG-Arm spüren."
711,"","An armored dragon Digimon covered completely
in hardened skin. It is both hardened and
covered in tough protuberances, giving its
charge attack incredible destructive power.
As an herbivore it lacks ferocity, but it
still has a brave nature. Its special move
Tail Hammer knocks the iron ball on the
tip of its tail at the enemy. Any Digimon
hit by this technique has its entire skeleton
(wire frame) utterly obliterated.","全身覆滿硬質化表皮的鎧龍型數碼寶貝。
表皮不僅硬質化，同時身上滿布著
硬質的凸出物，使它的衝撞攻擊具有
無比的破壞力。
基本上是草食系數碼寶貝，因此並不兇惡；
但它的個性十分勇敢，絕不流於懦弱。
必殺技是以尾巴末端的鐵球，
重重捶打敵人的『尾巴錘擊』。
受到此招式攻擊的敵人，
全身骨骼將被破壞至粉碎。","","경질화한 표피가 온 몸을 덮은 갑룡형 디지몬.
표피는 경질화할 뿐 아니라 모든 곳에서
경질의 돌기물이 나오며 그 돌진 공격은 파괴력이 발군
이다.
기본적으로는 초식계 디지몬이기 때문에 사납지는 않지만
결코 겁쟁이는 아닌 용감한 성격의 소유자이다.
필살기는 꼬리 끝의 쇠구슬을 격렬하게 적에게 때려박는
『테일 해머』. 이 기술을 받은 상대는 전신의
골격이 산산히 파괴되고 만다.","Ein gepanzertes Drachen-Digimon, das von einer
gehärteten Haut überzogen ist. Außerdem
besitzt es kräftige Höcker, sodass sein
Ansturm verheerende Wirkung haben kann. Als
Pflanzenfresser ist es nicht sehr aggressiv,
aber dennoch mutig. Bei seinem Spezialmove
„Schwanzhammer“ schlägt es mit der Eisenkugel
an seiner Schwanzspitze nach dem Gegner. Wird
ein Digimon davon getroffen, wird sein ganzes
Skelett (Wireframe) zertrümmert."
712,"","A virus type Greymon with bluish black body
color. Its ferociousness has increased, to
the point where it can be called a completely
wild Greymon. Even so, it isn't a lone wolf,
and is clever enough to engage in team
tactics with its comrades.","有著藍黑色身體的病毒種暴龍獸。
比暴龍獸更加兇暴，可稱為野生的暴龍獸。
但它十分聰明，不會獨來獨往，
甚至會和同伴互相配合。","","청흑색 몸을 가진 바이러스종 그레이몬.
흉폭성이 증가하여 실로 야생 그레이몬 그 자체지만
결코 외로운 늑대가 아니며 동료와 팀 플레이가
가능할 만큼 영리하다.","Ein schwarz-bläulich gefärbtes Greymon vom
Typus Virus. Es ist so aggressiv, dass man es
als völlig wildes Greymon bezeichnen könnte.
Dennoch ist es kein Einzelgänger und
klug genug, um sich im Kampf an die Taktik
seiner Kameraden anzupassen."
713,"","A Gabumon that Digivolved into a virus type.
It seems its fur was made from collecting
Garurumon virus type data. While a bit of a
hooligan, strip it of its pelt and it becomes
bashful and cowardly. Its true face is
a secret.","進化為病毒種的加布獸。
身上所披的毛皮，據說是蒐集
病毒種的加魯魯獸的資料製作而成。
雖然粗暴，
但脫下毛皮後就會顯露出內向膽小的一面，
原始的面貌則是祕密。","","바이러스종으로 진화한 파피몬.
뒤집어 쓴 모피가 바이러스종 가루몬의 데이터를
모아 만들어졌던 듯하다.
난폭하지만 모피를 벗으면 내성적이고 겁많은 면이
있으며 맨얼굴은 역시 비밀.","Ein Gabumon, das zu einem Typus Virus digitiert
ist. Anscheinend besteht sein Pelz aus Daten
eines Garurumon vom Typus Virus. Gerade mag
es zwar ein Rowdy sein, doch ohne seinen Pelz
ist es wieder ein kleiner Feigling. Sein
wahres Gesicht ist ein Geheimnis."
714,"","A virus type Garurumon. The blades on its
shoulders are powerful enough to dice
everything they touch to pieces. It loves
collecting bones and burying them in the
ground, but it seems that the trickster
Drimogemon sneaks off with them.","病毒種的加魯魯獸。
從肩膀延伸的尖銳刀刃，
能將接觸到的事物全部撕裂。
喜歡蒐集骨頭，會將骨頭埋入地底，
但似乎經常被喜愛惡作劇的鑽地獸偷偷拿走。","","바이러스종 가루몬.
어깨에서 뻗어난 블레이드는 닿는 모든 것을
잘라낼 정도로 강렬. 뼈를 모으는 것을 좋아해 땅 속에
묻어두었지만 장난을 좋아하는 두리몬이 
슬쩍 가져가는 경우도 있다고 한다.","Ein Garurumon vom Typus Virus. Die Klingen auf
seinen Schultern sind stark genug, um alles
zu zerstückeln, was sie berühren. Es sammelt
gern Knochen und vergräbt sie dann. Diese
scheinen allerdings vom Gauner Drimogemon
gestohlen zu werden."
715,"","A Digimon evolved from a virus-type
Garurumon. Because this Digimon has two feet,
it is slower, but it makes up for this by
using its arms to deliver powerful attacks.","病毒種的加魯魯獸進化而成的數碼寶貝。
由於使用雙腳站立導致速度下滑，
但相對掌握了將其強大的攻擊力運用在雙手上的
技能。","","바이러스종 가루몬으로부터 진화한 디지몬.
이족보행을 하게 되면서 스피드는 하락했지만 
그만큼 강한 공격력으로 양팔을 사용한 기술을 터득했다.","Ein Digimon, das sich aus einem Garurumon vom
Typus Virus entwickelt hat. Da es zwei Beine
hat, ist es langsamer, was es jedoch durch
heftige Angriffe mit den Armen ausgleicht."
716,"","An armor dragon humanoid Digimon Digivolved
with the power of the Digi-Egg of Courage,
which carries flame properties and increases
combat strength like a raging fire, enabling
powerful attacks on enemy Digimon. Its
signature move is Flaming Fist, which
delivers a fiery punch to the enemy.","藉由“勇氣裝甲”的力量進化而成的
裝甲體龍人型數碼寶貝。
“勇氣裝甲”擁有“炎”之屬性，
裝備上此裝甲的數碼寶貝，
戰鬥能力會如同熊熊火焰般地上升，
能夠用更猛烈的力量攻擊敵方的數碼寶貝。
必殺技是將化為火焰的拳頭揮向敵人的『烈焰拳』。","","용기의 디지멘탈의 파워로 진화한 아머체 용인형
디지몬.
""용기의 디지멘탈""은 화염의 속성을 가지고 있으며
이 디지멘탈을 몸에 단 자는 타오르는 화염처럼 격투
능력이 상승하여 강렬한 파워로 적 디지몬을 공격
하는 것이 가능하다고 한다.
주특기는 불길로 변한 주먹을 적에게 힘껏 때려박는
『너클 파이어』.","Ein gepanzertes, Drachenmenschen-Digimon,
das mit der Kraft des Digi-Eis des Mutes
digitiert ist. Dieses trägt Feuereigenschaften 
in sich und verstärkt Feuerfähigkeiten, um 
mächtige Angriffe auf gegnerische Digimon 
zu ermöglichen. Sein Spezialmove 
„Flammenfaust“ verpasst dem Gegner einen 
feurigen Haken."
718,"","A giant warrior Digimon with body armor made
of Chrome Digizoid. Despite the heavy nature
of its armor, it can wield its beloved sword
with ease. One theory is that it wears such
substantial armor to control its awesome
power. Knightmon's existence is founded on
loyal service. It labors for justice or
wickedness, adopting the attributes of its
master as its own faith. Its special move is
called Berserk Sword, where it slices its
enemy with a frantic swing of its blade.","身穿由數碼合金製的重量級盔甲，
身軀巨大的戰士型數碼寶貝。
就算身穿厚重的盔甲，也能輕鬆揮舞愛用的大劍。
有一說是它之所以穿著厚重的盔甲，
正是為了抑制隨時會失控的強大力量。
此外，騎士獸是為了忠誠侍奉主人而存在的
數碼寶貝，
重視信義的它為了貫徹自己的信念，
會隨著主人特質的不同，可能為正義也可能為邪惡，
讓它時常為此苦惱著。
必殺技是如同狂戰士般揮舞大劍，
將萬物一刀斬成兩斷的『狂暴大劍』","","중량급 크롬디지조이트제 갑옷으로 몸을 감싼
거대한 전사형 디지몬.
육중한 갑옷을 입었으면서도 애용하는 대검을 가볍게
휘두를 정도의 파워를 가지고 있다.
일설에 따르면 폭주하는 강력한 파워를 억누르기
위해 갑옷을 입고 있는 것이라고 한다. 또한 나이트몬은
마스터를 충실하게 섬기기 위해 존재하는 디지몬이며
신의가 두터운 성격이다.
그 때문에 마스터의 속성에 따라 신념을 관철하기 위해
악이 될 수도 정의가 될 수도 있기 때문에 고뇌하고 있다.
필살기는 광전사처럼 대검을 휘두르며 온갖 것을
일도양단하는『베르세르크 소드』.","Ein riesiges Krieger-Digimon mit einer Rüstung
aus Chrom-Digizoid. Trotz seiner schweren
Rüstung schwingt es sein geliebtes Schwert
völlig mühelos. Eine Theorie besagt, dass es
die massive Rüstung trägt, um seine gewaltige
Kraft zu kontrollieren. Knightmon lebt, um
treu zu dienen. Es nimmt die Überzeugungen
seines Herrn an und kämpft für Gerechtigkeit
oder das Böse. Sein Spezialmove heißt
„Berserkerschwert“ und lässt rasend schnelle
Klingenhiebe auf den Gegner niedergehen."
719,"","A dragon humanoid Digimon protected with
special rubber armor that can resist
any attack. If a computer network virus
Digimon makes an appearance, this Digimon
will appear in an instant to eradicate it.
However, it does not operate as part of the
justice group ""Virus Busters,"" but instead
works alone and its identity is murky. It is
not only defensive but also has offensive
strength. Its special move called Desolation
Claw destroys enemy config data with a
vibro-wave and removes surrounding space.","全身以可以承受任何攻擊的
特殊橡膠盔甲包覆的龍人系改造型數碼寶貝。
一旦電腦網路中出現病毒種數碼寶貝，
它便會現身將其消滅殆盡。
然而它並非正義集團「病毒剋星」的一員，
是名孤傲的戰士，真實真分仍是謎團。
特殊橡膠盔甲不僅擁有優異的防禦能力，
同時也有增強攻擊力的功能。
必殺技是從雙手發射出破壞構成資料的超振動波，
並消去敵人周圍空間的『絕滅爪』。
一旦遭到此攻擊，所有資料將會被消滅殆盡。","","어떤 공격에도 견딜 수 있는 특수 러버 장갑으로
몸을 감싼 용인계 사이보그형 디지몬.
컴퓨터 네크워크에 바이러스종 디지몬이
발생하면 어디에선가 나타나 전부 소멸시켜 버린다.
그러나 정의의 집단 ""바이러스 버스터즈""에는
속하지 않은 고고한 전사이며 그 정체는 수수께끼에
싸여있다. 특수 러버 장갑은 뛰어난 방어능력 뿐 아니라
공격력을 증폭시키는 기능도 가졌다.
필살기는 양팔로 구성 데이터를 파괴하는 초진동파를
내서 적을 주변 공간째로 지워버리는『이레이즈 크로』.
이 공격을 받으면 데이터의 조각조차 남지 않고 소멸
된다.","Dieses menschliche Drachen-Digimon wird von
einer speziellen Gummirüstung geschützt, die
jedem Angriff standhält. Wenn sich ein Virus-
Digimon blicken lässt, erscheint dieses
Digimon sofort, um es auszuschalten. Es
gehört jedoch nicht zur Gruppe „Virenjäger“,
sondern arbeitet allein und unerkannt. Es
agiert nicht nur defensiv, sondern kann auch
vernichtend angreifen. Sein Spezialmove
„Kralle der Vernichtung“ zerstört feindliche
Konfigurationsdaten mit einer Vibrationswelle
und lässt Teile der Umgebung verschwinden."
720,"","A beast humanoid Digimon DNA Digivolved
of an Aquilamon and a Gatomon. It is strong
and it is said that it can jump high into the
air. Also, after jumping high up, it
spreads its arms wide and can glide back
down to earth. It image-processes information
it collects from the radars in its ears
and displays this on its head mounted
display, so it can reliably locate enemies
regardless of lighting conditions. Special
move is called Top Gun where it projects both
arms forward, unleashing energy bullets.","由亞古拉獸和迪路獸合體進化而成的
獸人型數碼寶貝。
擁有強勁的腳力，據說它的跳躍力
能夠輕易地躍升到天空中。
當它躍升到空中時，
還能張開雙臂像滑翔翼般自由地翱翔於空中。
由雙耳的雷達捕捉到的資訊，
經過影像處理後會傳送到頭部裝戴的頭盔顯示器中，
因此能夠不分晝夜精準地捕捉敵人。
必殺技是將雙手舉向前方，
發射出能源彈的『衝上雲霄』。","","아큐라몬과 가트몬이 조그레스 진화한 수인형 디지몬.
강인한 각력을 가지고 있으며 도약력은 아득한 상공까지
다다른다고 한다. 또한 하늘 높이 뛰어오른 후
양팔을 펼쳐 활공하여 날 수도 있다.
귀 부분에 있는 레이더로 잡은 정보는 영상처리되며
머리에 장착한 헤드마운티드 디스플레이에 표시되기
때문에 낮이든 밤이든 적을 정확하게 파악할 수 있다.
필살기는 양팔을 앞으로 내지르며 에너지 탄을 쏘는
『탑건』.","Ein Tiermenschen-Digimon, das aus
Aquilamon und Gatomon digitiert ist. Es ist
stark und kann sehr hoch springen. Wenn es
einmal hochgesprungen ist, breitet es die
Arme aus und gleitet wieder zur Erde hinab.
Es besitzt Radarohren und kann aus ihren
Daten ein Bild erzeugen, das auf dem Display
an seinem Kopf erscheint. So weiß es auch bei
Dunkelheit stets, wo seine Gegner sich
aufhalten. Bei seinem Spezialmove „Top Gun“
richtet es beide Arme nach vorn und feuert
Energiekugeln ab."
721,"","A mutated mysterious bird Digimon with
three legs. To look at, its dark body seems
evil, but this is the Digimon of legend who
will lead the chosen ones to the El Dorado
that lies in the East of the Digital World.
Its special move is Savage Emperor and
shoots energy forward. Digimon who fall
victim to this skill will have their digital
cells broken down into binary zeros and ones.","擁有三隻腳，異形的妖鳥型數碼寶貝。
雖然漆黑的身體給人邪惡的印象，
但據傳它是將被選召者引導至
數碼世界東方的「黃金鄉」的數碼寶貝。
必殺技是將雙翼上的獨鈷杵所產生的能量
集中於前腳並發射出去的『甕布都神』。
受到此攻擊的數碼寶貝
數碼細胞會被分解至「0」和「1」的狀態。","","세 개의 다리를 가진 이형희 요조형 디지몬.
칠흑의 몸은 보는 자로 하여금 사악한 이미지를 주지만
디지털 월드 동방에 존재하는 ""황금향""으로 선택받은
자를 인도하는 디지몬이라고 전해진다.
필살기는 양날개에 붙은 독고저에서 만들어지는
에너지를 앞발로 모아 날리는『미카후츠노카미』
이 기술을 받은 디지몬은 디지털 세포가 ""0""과 ""1"" 상태로
분해되고 만다.","Ein mutiertes geheimnisvolles Vogel-Digimon
mit 3 Beinen. Auf den ersten Blick wirkt es
mit seinem dunklen Körper böse, dabei ist
dies aber das legendäre Digimon, das die
Auserwählten zum goldenen Land im Osten der
Digitalen Welt führen wird. Sein Spezialmove ist
„Barbarenkaiser“ und verschießt Energie.
Die Digizellen der Digimon, die dieser
Fertigkeit zum Opfer fallen, zersplittern in
Nullen und Einsen."
722,"","An android Digimon Digivolved from Gargomon.
It has the name ""Agile Hound"" as it can
kill its foe with lightning quick speed.
Also, its giant ear radar can detect
movement even in the dark, sensing enemies
from a distance. Its profile looks like a
pruned poodle and in battle it has a neck
protector. Its special move is a Golden
Triangle that unleashes a ray which analyzes
the data of enemies.","由加魯哥獸進化而成的改造型數碼寶貝。
擁有「聰敏的獵犬」的別名，
近乎光速的動作讓它能夠確實置敵人於死地。
此外，它能運用巨大的耳型雷達，
即使身在黑暗之中也能活動自如，
還能偵測到遠方的敵人。
其身影會令人聯想到剃光毛的貴賓狗，
戰鬥時會關閉頸部的護具。
必殺技是從全身發射出
分解敵人資料的光線『黃金三角』。　

","","가르고몬이 진화한 사이보그형 디지몬.
""민첩한 사냥개""라는 이명을 가지며 광속에 가까운
움직임으로 확실하게 적을 쓰러뜨린다. 또한 거대한 귀
모양 레이더를 사용해 어둠 속에서도 활동할 수 있고
멀리 떨어진 적의 존재도 감지할 수 있다.
몸의 실루엣은 털을 민 푸들처럼 보이지만 전투시엔
목 부분의 프로텍터가 닫힌다.
필살기는 전신에서 적의 데이터를 분석하는
광선을 발사하는『골든 트라이앵글』.","Ein Androiden-Digimon, das aus Gargomon
digitiert ist. Da es seine Gegner durch seine
rasende Schnelligkeit bezwingt, wird es auch
„Windhund“ genannt. Mit seinen riesigen
Radarohren erkennt es Bewegungen auch in der
Dunkelheit und spürt Feinde aus der Distanz
auf. Im Profil sieht es aus wie ein frisierter
Pudel und im Kampf trägt es einen Halsschutz.
Sein Spezialmove „Goldenes Dreieck“ erzeugt
einen Strahl, der die Daten seiner Gegner
analysiert."
723,"","A mutant Digimon DNA Digivolved from an
Ankylomon and Angemon. White wings sprout
from its sparkling silver body. People say
that it is an angel Digimon that descended
from the ancient digital world. Its head
and torso can turn 360 degrees, allowing it to
attack enemies on all sides. It has no
real expression so people perceive different
emotions when they look at it. Its special
move is Disaster Blaster which is a red ray
emitted from its eyes, and apparently the
heat of this ray can reach 100,000 degrees.","戰甲獸和天使獸合體進化而成的
突然變異型數碼寶貝。
擁有散發著銀色光輝的身體和潔白的羽翼，
一說是降臨在古代數碼世界的天使型數碼寶貝。
頭部和身體能夠360度旋轉，進行全方位的攻擊。
由於沒有表情變化，總是讓人摸不透它的想法，
有人因此感到畏懼，但它的個性相當地溫和。
必殺技是從雙眼發射出紅色破壞光線的『荒御魂』，
據說此光線的焦點溫度高達10萬度。","","황금아르마몬과 엔젤몬이 조그레스 진화한
돌연변이형 디지몬.
은빛으로 빛나는 몸에 하얀 날개를 가지고 있으며
일설에 따르면 고대 디지털 월드에 강림한 천사형 디지몬
으로 추정된다고 한다. 목과 몸통이 360° 회전하여
전방위로 공격할 수 있다. 표정을 알 수 없어 무엇을
생각하는지 도무지 알 수 없기에 보는 자로 하여금
두려움을 느끼게 하는 경우도 있지만 성격은 지극히
온화하다.
필살기는 두 눈으로 쏘는 붉은 파괴광선『니기미타마』.
이 광선의 초점온도는 10만도에 달한다고 한다.","Ein Mutanten-Digimon, das aus Ankylomon und
Angemon digitiert ist. Weiße Flügel ragen aus
seinem silbern glänzenden Körper. Man sagt,
es sei ein Engels-Digimon, das aus der alten
Digitalen Welt herabgestiegen ist. Sein Kopf und
Oberkörper können sich um 360 Grad drehen, 
sodass es in alle Richtungen angreifen kann. Da es
keine echte Mimik besitzt, nehmen alle, die
es sehen, unterschiedliche Emotionen wahr.
Sein Spezialmove „Unheilsblaster“ verschießt
einen roten Strahl aus seinen Augen, der bis
zu 100 000 Grad heiß werden kann."
726,"","Everything about this Digimon is shrouded in
mystery, and it can appear in any time and
any place through its book. Using the
book, it can change its appearance in the
spacetime to which the book is connected.
Some have supposed that its real form exists
in another dimension. Researchers wonder
if it is related to Piedmon. The temporal
stones that it carries in its hands can store
any event or image of the Digital World. Its
special move is called Pandora Dialogue,
where it replays an attack it has recorded.","被謎團所籠罩的數碼寶貝，
可透過“書”自由穿梭在任何時間與空間。
它依附在“書”上，即可變換外貌
出沒在與“書”維繫的任何時空間，
因此有人猜測其本體存在於其他次元。
研究員之間相傳它和同為魔人型的
小丑獸是相同族群的。
雙手上的“時空石”能夠記錄及播放空間，
將數碼世界的所有事物都保存於時空間中。
必殺技是將敵人的攻擊保存在時空間裡，
再連續高速播放出來的『潘朵拉對話』。","","모든 것이 수수께끼에 싸인 디지몬으로 ""책""을 통해
모든 시간과 공간에 출현할 수 있다.
""책""을 매개로 ""책""이 이어지는 공간이라면 어디든지
모습을 바꾸어 출몰하기 때문에 본체는 다른 차원에
존재하는 것으로 여겨진다. 연구자 사이에서는 같은
마인형인 피에몬과 같은 권속이라고 말도 있다. 양손에
든 ""시공석""은 공간의 기록과 재생이 가능하며 디지털
월드의 온갖 사상이나 현상을 시공간에 보존하고 있다.
필살기는 시공간에 보존하고 있던 적의 공격을 고속으로
재생하는『판도라 다이얼로그』.","Alles an diesem Digimon ist geheimnisumwoben
und es kann durch sein Buch jederzeit und
überall erscheinen. Mit dem Buch kann es sein
Aussehen in der damit verbundenen Raumzeit
ändern. Manche vermuten, dass seine wahre
Gestalt in einer anderen Dimension existiert.
Forscher rätseln, ob es mit Piedmon verwandt
ist. Die Zeitsteine, die es in den Händen
trägt, können jedes Ereignis oder Bild der
Digitalen Welt speichern. Sein Spezialmove
„Pandora-Dialog“ gibt einen Angriff wieder,
den es aufgezeichnet hat."
727,"","A super-large Digimon that protects the
mysterious aerial Royal Base. The aerial
base faces threats from all sides so it can
unleash a huge barrage from its giant
weapon container covering a large area.
Against armored enemies, it can use its
Nitro Stinger special move to destroy
foes with a high-caliber laser.","守護著神祕的空中秘密基地——
“皇家基地”的超大型數碼寶貝。
雖然空中基地360度都暴露於危險之中，
但其頂部的巨大武器貨櫃同時發動砲擊
所產生的煙霧能大範圍地包覆整座基地。
就算對方擁有堅固裝甲，也可以發射
大口徑雷射砲『硝基毒針』擊退敵人。","","수수께끼의 공중 비밀기지 ""로얄 베이스""를 지키는
초대형 디지몬.
공중기지는 360°가 위험에 노출되지만 상부의
거대한 무기 컨테이너에서 쏘는 일제 포격의 탄막으로
광범위하게 커버한다. 또 튼튼한 장갑을 가진 적이라도
필살기인 대구경 레이저포『니트로 스팅거』로
관통해버린다.","Ein extrem großes Digimon, das die mysteriöse
königliche Luftbasis beschützt. Die Luftbasis
ist Bedrohungen von allen Seiten ausgesetzt,
daher kann dieses Digimon mit dem riesigen
Waffenbehälter auf seinem Rücken ein großes
Gebiet unter heftigen Beschuss nehmen. Gegen
gepanzerte Feinde kommt sein Spezialmove
„Nitrostich“ zum Einsatz und vernichtet sie
mit einem mächtigen Laser."
728,"","A supposedly rare type of machine Digimon.
Some researchers posit it as a mutation of
Hagurumon, but no one knows for sure.
The heat generated from its DigiCore makes
its body hot enough to burn at the touch.
Its special move Solar Flare launches a
red-hot gear to scorch the enemy.","似乎是機械系數碼寶貝稀有品種的機械型數碼寶貝。
研究者間認為它或許是突然變異的齒輪獸，
但真相不明。
由於數碼核心不斷發熱，
因此它的體溫高得會使人燙傷。
必殺技是投擲發出高熱的齒輪，
燒灼敵人的『閃光環』。","","기계계 디지몬 중 희귀종인 머신형 디지몬.
연구자 사이에서는 돌연변이 톱니몬이라는 설도
있지만 실제로는 수수께끼다.
「전뇌핵」의 발열때문에 화상을 입을 정도로
몸체가 뜨겁다.
필살기는 고열을 내는 톱니바퀴를 던져 적을 태우는
『샤이니 링』.","Ein scheinbar seltenes Maschinen-Digimon.
Manche Forscher halten es für eine Mutation
von Hagurumon, aber dafür gibt es keine
Beweise. Die Hitze seines Digi-Kerns ist so
stark, dass man sich an ihm die Finger
verbrennt. Mit dem Spezialmove
„Funkelnder Ring“ setzt es ein glühend heißes
Zahnrad gegen seine Feinde ein."
