type,variation,unk3,unk4,unk5,baseHP,baseATK,baseDEF,baseINT,baseSPD,levelHP,levelATK,levelDEF,levelINT,levelSPD,battleAI,poisonResist,panicResist,paraResist,sleepResist,stunResist,dotResist,bugResist,deathResist,ATKResist,DEFResist,INTResist,SPDResist,padding1,padding2,padding3,EXP,EXPx2,YEN,YENx2,itemId1,itemChance1,itemId2,itemChance2,scanRate,unk32,unk33
361,1,8,1,0,4950,3000,3750,8400,5850,270,195,120,135,195,3611,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,60,6,7,40,1372,20,20,208,3
363,1,8,1,3,24300,12750,10050,3000,7200,450,120,195,180,120,3631,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,120,12,50,20,312,20,15,210,0
363,2,8,1,3,97500,15750,10050,2250,8700,1800,195,180,120,150,3632,0,0,0,100,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
364,1,8,1,0,24750,11550,17250,9750,7950,412,150,165,195,165,3641,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,100,20,1438,6,10,210,1
365,1,8,1,0,18750,8250,6750,6750,9750,412,165,150,150,150,3651,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,120,12,23,20,372,10,15,203,0
365,2,8,1,0,200000,20000,10000,15000,25000,0,0,0,0,0,3652,0,100,50,100,50,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,203,0
365,3,8,1,0,150000,60000,79500,27000,18000,135,570,630,375,157,3653,100,100,100,100,0,100,0,100,100,100,100,0,-1,-1,-1,4200,0,11250,0,-1,0,61,100,0,203,0
367,1,8,1,0,22500,13500,8250,3000,7500,450,120,195,180,120,3671,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,120,12,30,60,1150,10,15,219,13
367,2,8,1,0,75000,19500,16500,12000,12750,396,102,165,153,102,3672,100,100,100,100,100,100,0,100,100,100,100,100,-1,-1,-1,4,16,120,12,30,60,1150,10,15,219,13
367,3,8,1,0,90000,15000,8250,3000,9750,5400,195,180,120,150,3673,100,0,50,0,0,0,50,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,219,13
370,1,8,1,0,28050,7500,6750,7500,6900,487,135,165,165,150,3701,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,120,12,55,20,1453,10,15,208,0 6 12
374,1,8,1,0,30900,11250,14250,9300,8700,535,135,165,165,150,3741,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,120,20,1256,6,10,216,3
375,1,8,1,0,21750,8250,10500,6750,6300,375,150,165,195,165,3751,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,120,12,125,20,1290,10,15,208,13
375,2,8,1,0,800000,120000,10000,5000,15000,0,0,0,0,0,3752,100,0,100,50,0,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,13
375,3,8,1,0,132000,15750,15000,6750,6300,3750,150,165,195,165,3753,100,100,100,100,100,100,100,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,13
376,1,8,1,0,55650,9000,9000,7500,7950,535,135,165,165,150,3761,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,74,20,1281,6,10,210,0
376,2,8,1,0,202500,9000,9000,7500,7950,1950,165,165,150,135,3762,0,0,0,0,0,50,0,50,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
377,1,8,1,0,11250,5250,5250,12000,9000,300,195,120,135,195,3771,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,120,12,58,40,1044,10,15,208,0
377,2,8,1,0,127500,30000,17250,27000,19500,264,165,102,114,165,3772,50,0,50,100,0,0,0,100,0,0,0,0,-1,-1,-1,4,16,120,12,58,40,1044,10,15,208,0
377,3,8,1,0,52500,5250,5250,12750,10500,1200,120,135,195,180,3773,0,0,0,50,0,100,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,0
377,4,8,1,0,78750,15750,15750,38250,31500,1200,360,405,585,540,3774,50,50,50,50,50,50,0,100,50,50,50,50,-1,-1,-1,10000,0,3750,0,12,30,13,20,15,208,0
377,5,8,1,0,85000,3500,3500,18000,13800,800,80,90,130,120,3775,50,50,50,50,50,50,0,100,50,50,50,50,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,0
379,1,8,1,0,41250,9000,12000,9750,8400,535,135,165,165,150,3791,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,111,20,1201,6,10,210,0
379,2,8,1,0,150000,9000,12000,9750,8400,1950,165,165,150,135,3792,50,0,0,100,0,0,0,50,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
382,1,8,1,0,200000,80000,53000,0,36000,180,760,420,250,315,3821,100,100,100,100,0,100,0,100,100,100,100,0,-1,-1,-1,8400,0,22500,0,-1,0,1405,100,0,212,3
383,1,8,1,0,15000,1500,1500,1500,1500,4500,1125,900,225,675,3831,75,0,75,100,100,75,0,100,75,75,75,75,-1,-1,-1,4,36,37500,0,-1,0,1465,100,5,210,0
383,2,8,1,0,285000,58500,15500,3500,17000,1100,100,100,100,110,3832,50,50,50,50,50,50,50,100,50,50,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
383,3,8,1,0,240000,30750,15750,5250,21150,5400,585,540,360,450,3833,50,0,50,50,50,50,0,100,30,30,30,30,-1,-1,-1,1000,5,1425,48,-1,0,1465,100,0,210,0
385,1,8,1,0,33750,18000,18000,11250,12750,450,150,165,195,165,3851,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,480,48,79,10,333,6,5,203,0
385,2,8,1,0,459000,68400,34200,21300,50400,765,285,156,184,312,3852,100,50,50,100,100,100,0,100,0,0,0,0,-1,-1,-1,4,36,9750,0,-1,0,91,100,5,203,0
385,3,8,1,0,459000,68400,34200,21300,50400,765,285,156,184,312,3852,100,50,50,100,100,100,0,100,0,0,0,0,-1,-1,-1,4,36,27000,0,-1,0,377,100,5,203,0
385,4,8,1,0,300000,155000,25000,18000,17000,0,0,0,0,0,3854,50,50,50,50,50,50,0,100,50,50,50,50,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,203,0
385,5,8,1,0,225000,18000,18750,11250,12750,13500,195,195,165,120,3855,100,50,50,100,100,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,203,0
387,1,8,1,0,8400,3450,3450,3000,3600,340,135,165,165,150,3871,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,5,15,1,1,60,1316,30,30,215,3
387,2,8,1,0,200000,100000,10000,10000,30000,0,0,0,0,0,3872,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,215,3
388,1,8,1,0,12000,4350,4200,4350,3750,390,135,165,165,150,3881,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,6,30,3,28,60,1448,30,25,208,3
388,2,8,1,0,150000,200000,5000,40000,5000,0,0,0,0,0,3882,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,3
389,1,8,1,0,11400,3300,4050,7500,5100,370,180,120,150,195,3891,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,60,6,26,60,361,20,20,208,3
389,2,8,1,0,48000,3300,4050,7500,5100,1650,120,135,195,135,3892,0,0,0,0,0,0,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,3
389,3,8,1,0,72000,9900,12150,22500,15300,1650,360,405,540,405,3893,100,100,100,100,100,100,0,100,0,0,0,0,-1,-1,-1,5000,0,3750,0,-1,0,6,100,20,208,3
390,1,8,1,0,540000,1000,2500,130000,54000,600,50,35,900,480,3901,100,100,100,100,100,100,0,100,50,50,50,50,-1,-1,-1,25200,0,18000,0,-1,0,1474,100,0,212,3
390,2,8,1,0,105000,3000,8250,21750,11250,4950,360,450,585,405,3902,50,50,50,50,50,50,0,100,0,0,0,0,-1,-1,-1,2300,0,480,48,-1,0,1474,100,0,212,3
390,3,8,1,0,105000,2000,5500,23000,10300,1100,100,100,100,110,3903,80,100,50,50,0,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,212,3
391,1,8,1,0,13500,6000,3750,6000,6000,370,165,150,150,150,3911,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,60,6,4,40,1488,20,20,208,3
391,2,8,1,0,60000,6000,3750,6000,6000,1650,150,150,150,165,3912,50,100,0,0,0,50,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,3
391,3,8,1,0,157500,12000,8250,33750,12000,1650,150,150,150,165,3913,50,100,0,0,0,50,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,3
391,4,8,1,0,270000,22500,16500,56250,17250,1650,150,150,150,165,3914,50,100,0,0,0,50,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,3
392,1,8,1,0,9000,5850,7200,5550,4800,337,150,165,195,165,3921,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,60,6,14,60,1496,20,20,215,0
392,2,8,1,0,63000,22500,7200,22500,27000,1200,120,165,120,300,3922,100,0,0,100,0,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,215,0
392,3,8,1,0,40500,22500,7200,22500,27000,1200,120,165,120,300,3923,100,0,0,100,0,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,215,0
393,1,8,1,0,31800,8400,7500,6000,6600,487,135,165,165,150,3931,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,120,12,4,40,303,10,15,210,0
394,1,8,1,0,24300,13800,9000,3750,7200,450,120,195,180,120,3941,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,120,12,32,60,1079,10,15,208,0
394,2,8,1,0,300000,34500,24000,19500,24000,396,102,165,153,102,3942,0,0,0,100,0,0,0,100,0,0,0,0,-1,-1,-1,4,16,120,12,32,60,1079,10,15,208,0
394,3,8,1,0,97500,13800,9000,3750,7200,4950,165,165,150,135,3943,0,0,50,0,50,0,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,0
395,1,8,1,0,13050,3000,6000,11250,10500,300,195,120,135,195,3951,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,120,12,15,60,1123,10,15,208,3
395,2,8,1,0,52500,3000,6000,11250,10500,1200,120,135,195,180,3952,0,100,0,50,0,50,0,50,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,3
395,3,8,1,0,85000,2000,6000,17500,14800,800,80,90,130,120,3953,50,50,100,100,0,50,0,100,0,0,50,50,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,3
396,1,8,1,0,22500,11250,6750,4500,9750,450,135,195,135,120,3961,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,120,12,10,10,1285,10,15,216,2
396,2,8,1,0,97500,12000,6750,4500,9750,1800,195,135,120,180,3962,0,50,0,50,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,216,2
396,3,8,1,0,112500,15750,6750,7500,12750,1800,195,165,150,180,3963,50,50,50,50,50,50,0,100,0,0,0,0,-1,-1,-1,4,16,120,12,10,10,1285,10,0,216,2
397,1,8,1,0,22500,11250,8250,3750,9750,450,120,195,180,120,3971,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,120,12,5,20,308,10,15,208,0
397,2,8,1,0,19800,8850,6900,3150,8250,396,102,165,153,102,3972,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,120,0,-1,0,1343,100,15,208,0
397,3,8,1,0,110000,17500,5500,2500,14300,1200,130,120,80,100,3973,30,100,0,0,0,100,0,100,100,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,0
398,1,8,1,0,18750,3750,7800,10500,7200,412,180,120,150,195,3981,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,120,12,8,20,1148,10,15,208,3
398,2,8,1,0,46500,2700,3150,2700,3000,363,153,102,127,165,3982,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,120,12,8,20,1148,10,15,208,3
398,3,8,1,0,90000,3750,7800,13500,11700,1650,120,135,195,180,3983,0,0,0,0,0,100,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,3
398,4,8,1,0,82500,3750,8250,12000,7500,225,150,120,180,150,3984,0,0,0,50,0,50,0,100,0,0,0,0,-1,-1,-1,300,0,1500,0,8,20,1148,10,0,208,3
399,1,8,1,0,22500,4350,6000,9750,6900,412,180,120,150,195,3991,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,120,12,71,40,1152,10,15,208,3
399,2,8,1,0,90000,4350,6000,1800,6900,1350,120,165,240,195,3992,0,0,0,100,0,50,0,100,0,0,0,0,-1,-1,-1,4,16,120,12,71,40,1152,10,15,208,3
399,3,8,1,0,90000,4350,6000,9750,6900,1650,120,150,195,135,3993,0,0,0,100,0,50,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,3
400,1,8,1,0,34950,15000,8250,8250,14250,495,135,195,135,120,4001,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,339,6,1057,6,10,210,0
400,2,8,1,0,300000,25000,10000,10000,15000,0,0,0,0,0,4002,0,100,50,100,50,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
401,1,8,1,0,30900,14250,15000,5250,10500,495,120,195,180,120,4011,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,30,60,379,10,10,210,0
401,2,8,1,0,112500,20250,12000,5250,20250,1350,195,135,120,165,4012,0,0,0,0,0,0,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
402,1,8,1,0,30900,12600,12750,9000,9150,412,150,165,195,165,4021,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,107,20,1116,6,10,210,0
402,2,8,1,0,30900,12600,12750,9000,9150,412,150,165,195,165,4022,0,0,0,0,0,100,0,100,0,0,0,0,-1,-1,-1,4,24,240,24,-1,0,90,100,0,210,0
402,3,8,1,0,168750,37800,38250,27000,27450,1500,495,585,495,360,4023,100,100,100,100,100,100,100,100,0,0,0,0,-1,-1,-1,10000,0,3750,0,-1,0,11,100,10,210,0
403,1,8,1,0,41250,15000,8250,6000,12750,495,135,195,135,120,4031,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,3,20,355,10,10,211,3
403,2,8,1,0,200000,22500,13000,11000,18000,0,0,0,0,0,4032,100,0,0,0,0,0,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,211,3
403,3,8,1,0,150000,18750,8250,6000,17250,1800,195,135,120,180,4033,0,0,0,0,0,0,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,211,3
404,1,8,1,0,26700,21000,14250,4500,10500,495,120,195,180,120,4041,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,52,10,314,10,10,210,0
404,2,8,1,0,97500,21000,14250,4500,10500,4950,195,180,120,150,4042,50,0,0,80,0,80,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
405,1,8,1,0,24750,4500,9000,16500,12000,330,195,120,135,195,4051,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,114,20,392,10,10,208,3
405,2,8,1,0,90000,4500,9000,16500,12000,3600,120,135,195,180,4052,0,50,0,50,0,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,3
405,3,8,1,0,270000,4500,27000,49500,36000,3600,120,135,195,180,4053,100,100,100,100,100,100,100,100,100,100,100,100,-1,-1,-1,20000,24,18000,0,-1,0,1233,100,0,208,3
406,1,8,1,0,39150,18000,11250,4650,9600,495,120,195,180,120,4061,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,100,20,319,10,10,208,6
406,2,8,1,0,150000,18000,11250,4650,9600,510,120,195,180,120,4062,50,50,50,50,50,50,0,100,0,0,0,0,-1,-1,-1,4,24,750,0,-1,0,5,100,10,208,6
406,3,8,1,0,225000,48000,11250,3100,19200,255,320,390,240,480,4063,50,50,50,50,50,50,0,100,0,0,0,0,-1,-1,-1,1900,0,3750,0,-1,0,1257,100,10,208,6
406,4,8,1,0,142500,22500,8250,4650,15600,1350,195,120,120,150,4064,0,0,0,100,0,0,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,6
406,5,8,1,0,427500,82500,12750,7650,17250,1800,195,120,120,150,4065,50,100,50,100,50,0,0,100,100,0,0,100,-1,-1,-1,12,72,720,72,-1,0,1257,100,10,208,6
407,1,8,1,0,37050,14700,14250,6750,10050,495,120,195,180,120,4071,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,52,10,344,10,10,218,0
407,2,8,1,0,217500,20700,18000,6750,14550,1800,195,180,120,150,4072,0,0,0,100,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,218,0
407,3,8,1,0,300000,37200,21750,14250,67950,495,120,195,180,120,4073,50,100,50,50,0,80,0,100,30,30,30,30,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,218,0
408,1,8,1,0,240000,30000,16500,15000,16500,462,148,135,135,135,4081,0,30,0,100,0,100,0,100,30,0,0,0,-1,-1,-1,4,24,28500,0,53,10,341,10,0,204,0
408,2,8,1,0,195000,15000,10500,7500,26250,462,149,135,135,135,4082,50,50,50,50,50,50,0,100,0,0,0,0,-1,-1,-1,3000,0,10050,0,-1,0,1302,100,10,204,0
408,3,8,1,0,180000,21000,17000,15000,18000,0,0,0,0,0,4083,50,50,50,50,50,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,204,0
408,4,8,1,0,112500,13500,11250,9000,11250,4950,150,150,150,165,4084,0,100,100,100,0,50,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,204,0
409,1,8,1,0,30900,11250,9750,9300,10950,453,165,150,150,150,4091,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,388,10,310,10,10,206,2
409,2,8,1,0,112500,11250,9750,9300,10950,1650,165,150,150,150,4092,0,100,0,0,50,0,0,50,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,206,2
409,3,8,1,0,168750,33750,29250,27900,32850,1650,495,450,450,450,4093,100,100,100,100,100,100,100,100,50,50,50,50,-1,-1,-1,15000,0,7500,0,52,30,397,6,10,206,2
410,1,8,1,0,22650,8250,8250,12750,13500,370,165,150,150,150,4101,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,58,40,309,10,10,206,2
410,2,8,1,0,127500,8250,8250,15750,15000,1350,165,150,195,150,4102,0,50,0,50,0,100,0,100,0,0,0,0,-1,-1,-1,16,96,960,348,58,40,309,10,10,206,2
411,1,8,1,0,24750,3750,6750,16500,7950,453,180,120,150,195,4111,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,20,40,374,10,10,221,3
412,1,8,1,0,34950,10050,13500,6000,8700,535,165,135,195,135,4121,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,29,100,332,10,10,212,0
412,2,8,1,0,127500,10050,13500,6000,8700,5850,135,195,135,120,4122,100,0,100,0,0,50,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,212,0
413,1,8,1,0,20550,10500,13500,11250,9600,412,150,165,195,165,4131,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,29,100,1440,6,10,201,3
413,2,8,1,0,168000,16200,11400,9450,14700,420,270,148,175,148,4132,0,100,0,100,100,100,0,100,0,0,0,0,-1,-1,-1,4,24,2100,0,-1,0,399,100,10,201,3
413,3,8,1,0,75000,10500,13500,11250,9600,4500,165,195,165,120,4133,100,0,50,0,0,50,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,201,3
416,1,8,1,0,180000,40000,6000,87500,22500,150,400,50,900,150,4161,100,100,75,100,100,100,0,100,100,75,100,100,-1,-1,-1,9200,0,16500,0,-1,0,1019,100,0,210,0
417,1,8,1,0,500000,60000,2500,2500,75000,2500,800,150,100,1250,4171,0,100,100,100,100,100,0,100,100,100,100,0,-1,-1,-1,16000,0,42000,0,-1,0,1020,100,0,203,2
419,1,8,1,0,54000,20250,12000,11250,14250,540,135,195,135,120,4191,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,480,48,-1,0,-1,0,5,203,0
419,2,8,1,0,630000,50250,20250,25200,14250,5400,195,135,180,150,4192,100,100,100,100,100,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,203,0
420,1,8,1,0,500000,240000,10000,40000,80000,200,3200,100,400,400,4201,100,100,100,100,100,100,0,100,100,100,100,100,-1,-1,-1,30000,0,57000,0,-1,0,1037,100,0,206,2
420,2,8,1,0,187500,90000,5000,15000,30000,75,1200,50,150,150,4202,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,206,2
420,3,8,1,0,210000,35500,15500,18500,15500,1100,100,100,100,110,4203,100,100,100,100,100,100,0,100,50,50,50,50,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,206,2
421,1,8,1,0,244425,8550,13500,46000,30750,408,185,76,170,185,4211,100,100,100,100,100,100,100,100,0,0,0,0,-1,-1,-1,5200,0,12750,0,-1,0,1085,100,5,203,3
421,2,8,1,0,195000,6000,16000,29000,24000,0,0,0,0,0,4212,100,100,100,100,100,100,0,100,100,100,100,100,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,203,3
421,3,8,1,0,135000,9750,18000,19500,14250,370,165,150,150,150,4213,50,50,50,50,50,50,50,100,0,0,0,0,-1,-1,-1,4,36,480,48,-1,0,1085,100,0,203,3
423,1,8,1,0,42750,17250,18000,7500,13650,540,120,195,180,120,4231,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,480,48,121,20,343,10,5,203,0
423,2,8,1,0,142500,17250,18000,7500,13650,1800,195,180,120,150,4232,100,50,0,0,50,0,0,50,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,203,0
424,1,8,1,0,49500,24750,9000,6750,15750,540,135,195,135,120,4241,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,480,48,6,10,330,6,5,208,3
424,2,8,1,0,260000,115500,12000,11000,19000,0,0,0,0,0,4242,100,100,100,100,100,100,0,100,50,50,50,100,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,3
424,3,8,1,0,165000,24750,9000,6750,15750,1800,195,135,120,180,4243,0,0,50,0,100,0,0,50,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,3
425,1,8,1,0,85000,4200,6100,11400,21800,272,123,76,85,123,4251,100,100,100,100,100,100,0,100,50,50,50,50,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,0
425,2,8,1,0,127500,4200,3050,42750,32700,408,123,38,313,185,4252,100,100,100,100,0,100,0,100,0,0,0,0,-1,-1,-1,7400,0,15750,0,-1,0,1176,100,0,208,0
425,3,8,1,0,155000,85000,16000,25000,22000,0,0,0,0,0,4253,100,100,100,100,100,100,0,100,100,100,100,100,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,0
425,4,8,1,0,90000,5250,9000,16500,15000,1200,120,135,195,180,4254,50,50,50,50,50,50,50,50,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,0
425,5,8,1,0,120000,8250,10500,18750,18750,1200,120,135,195,180,4255,50,50,50,50,50,50,50,50,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,0
426,1,8,1,0,31500,15000,17250,12750,12750,450,150,165,195,165,4261,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,480,48,104,20,341,10,5,210,0
426,2,8,1,0,345000,160000,22500,15000,40500,0,0,0,0,0,4262,100,100,100,100,100,100,100,100,0,0,0,0,-1,-1,-1,13500,0,28500,0,-1,0,1300,100,5,210,0
426,3,8,1,0,210000,22000,22000,22000,15000,0,0,0,0,0,4263,50,50,50,50,50,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
426,4,8,1,0,240000,38000,11500,10000,16400,1100,100,100,100,110,4264,0,80,100,50,50,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
426,5,8,1,0,285000,48000,22500,15000,40500,1650,165,195,165,150,4265,100,100,100,100,100,100,100,100,0,0,0,0,-1,-1,-1,10500,0,13500,0,-1,0,1300,100,0,210,0
427,1,8,1,0,22500,13500,9000,18000,15750,360,195,120,135,195,4271,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,480,48,305,6,1330,6,5,206,0 2 6
427,2,8,1,0,185000,36000,8500,37000,28000,0,0,0,0,0,4272,100,100,100,100,100,100,0,100,100,100,100,100,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,206,0 2 6
427,3,8,1,0,210000,9000,9500,28500,18500,1100,100,100,100,110,4273,100,100,100,100,100,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,206,0 2 6
428,1,8,1,0,29250,16500,15000,14250,12750,450,150,165,195,165,4281,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,480,48,115,20,1335,6,5,210,0
428,2,8,1,0,185000,80000,19000,18500,31000,0,0,0,0,0,4282,100,100,100,100,100,100,0,100,100,100,100,100,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
428,3,8,1,0,165000,100000,9500,20000,27000,0,0,0,0,0,4283,50,50,50,50,50,50,0,100,50,50,50,50,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
428,4,8,1,0,450000,150000,29250,27000,46500,1500,165,150,165,180,4284,50,50,50,50,50,50,0,100,50,50,50,50,-1,-1,-1,26000,0,49500,0,-1,0,1335,100,0,210,0
429,1,8,1,0,45000,9000,16500,9750,13650,585,165,135,195,135,4291,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,30000,48,-1,0,398,100,5,212,0
429,2,8,1,0,195000,19500,16500,15000,30000,585,165,150,165,135,4292,50,50,50,50,50,50,50,100,0,0,0,0,-1,-1,-1,4,36,22500,48,-1,0,1360,100,0,212,0
431,1,8,1,0,45000,20250,15750,6750,13650,540,120,195,180,120,4311,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,480,48,106,20,315,10,5,207,3
431,2,8,1,0,270000,20250,15750,6750,22800,1836,570,195,180,120,4312,100,100,100,100,100,100,0,100,0,0,0,0,-1,-1,-1,4,36,2250,0,-1,0,91,100,5,207,3
