id,move1_id,move1_unk1,move1_unk2,move1_unk3,move1_unk4,move2_id,move2_unk1,move2_unk2,move2_unk3,move2_unk4,move3_id,move3_unk1,move3_unk2,move3_unk3,move3_unk4,move4_id,move4_unk1,move4_unk2,move4_unk3,move4_unk4,move5_id,move5_unk1,move5_unk2,move5_unk3,move5_unk4,move6_id,move6_unk1,move6_unk2,move6_unk3,move6_unk4,move7_id,move7_unk1,move7_unk2,move7_unk3,move7_unk4,move8_id,move8_unk1,move8_unk2,move8_unk3,move8_unk4,move9_id,move9_unk1,move9_unk2,move9_unk3,move9_unk4,move10_id,move10_unk1,move10_unk2,move10_unk3,move10_unk4
241,1131,0,0,0,0,1077,0,0,0,0,1236,0,0,0,0,3058,0,0,0,0,3075,0,0,0,0,1287,0,0,0,0,3061,0,0,0,0,1295,0,0,0,0,1300,0,0,0,0,1076,0,0,0,0
242,1012,0,0,0,0,1349,0,0,0,0,1362,0,0,0,0,3131,0,0,0,0,1159,0,0,0,0,1143,0,0,0,0,1007,0,0,0,0,1086,0,0,0,0,3051,0,0,0,0,1108,0,0,0,0
243,1018,0,0,0,0,1175,0,0,0,0,1251,0,0,0,0,1119,0,0,0,0,3062,0,0,0,0,3075,0,0,0,0,1167,0,0,0,0,1352,0,0,0,0,1029,0,0,0,0,1260,0,0,0,0
244,1259,0,0,0,0,1072,0,0,0,0,1109,0,0,0,0,1110,0,0,0,0,3110,0,0,0,0,1261,0,0,0,0,1251,0,0,0,0,1127,0,0,0,0,1161,0,0,0,0,1304,0,0,0,0
245,1324,0,0,0,0,1368,0,0,0,0,3031,0,0,0,0,1009,0,0,0,0,3036,0,0,0,0,1262,0,0,0,0,1305,0,0,0,0,3060,0,0,0,0,1142,0,0,0,0,1086,0,0,0,0
246,1307,0,0,0,0,1004,0,0,0,0,1075,0,0,0,0,1186,0,0,0,0,3032,0,0,0,0,1122,0,0,0,0,1115,0,0,0,0,3043,0,0,0,0,1380,0,0,0,0,1098,0,0,0,0
247,1322,0,0,0,0,1112,0,0,0,0,1338,0,0,0,0,3030,0,0,0,0,1271,0,0,0,0,1259,0,0,0,0,1018,0,0,0,0,1158,0,0,0,0,1047,0,0,0,0,1318,0,0,0,0
248,3008,0,0,0,0,1269,0,0,0,0,1343,0,0,0,0,1181,0,0,0,0,1028,0,0,0,0,1290,0,0,0,0,1261,0,0,0,0,1025,0,0,0,0,3068,0,0,0,0,1033,0,0,0,0
249,3080,0,0,0,0,1180,0,0,0,0,1240,0,0,0,0,1239,0,0,0,0,1305,0,0,0,0,1235,0,0,0,0,1348,0,0,0,0,1119,0,0,0,0,1152,0,0,0,0,1035,0,0,0,0
250,1138,0,0,0,0,3098,0,0,0,0,3053,0,0,0,0,1176,0,0,0,0,1263,0,0,0,0,3064,0,0,0,0,1236,0,0,0,0,1140,0,0,0,0,1242,0,0,0,0,3012,0,0,0,0
251,1244,0,0,0,0,1083,0,0,0,0,3061,0,0,0,0,1255,0,0,0,0,1146,0,0,0,0,1184,0,0,0,0,1131,0,0,0,0,1346,0,0,0,0,1034,0,0,0,0,1301,0,0,0,0
252,1096,0,0,0,0,1371,0,0,0,0,1014,0,0,0,0,3058,0,0,0,0,1044,0,0,0,0,3003,0,0,0,0,1146,0,0,0,0,1156,0,0,0,0,3138,0,0,0,0,1085,0,0,0,0
253,1306,0,0,0,0,1349,0,0,0,0,1082,0,0,0,0,1121,0,0,0,0,3058,0,0,0,0,1305,0,0,0,0,3105,0,0,0,0,3086,0,0,0,0,1076,0,0,0,0,1023,0,0,0,0
254,1148,0,0,0,0,3027,0,0,0,0,1298,0,0,0,0,1271,0,0,0,0,1035,0,0,0,0,1278,0,0,0,0,1338,0,0,0,0,3003,0,0,0,0,1068,0,0,0,0,3022,0,0,0,0
255,1268,0,0,0,0,3035,0,0,0,0,1260,0,0,0,0,1084,0,0,0,0,3121,0,0,0,0,3123,0,0,0,0,3027,0,0,0,0,3047,0,0,0,0,1169,0,0,0,0,1132,0,0,0,0
256,1276,0,0,0,0,1177,0,0,0,0,3002,0,0,0,0,1374,0,0,0,0,3052,0,0,0,0,3054,0,0,0,0,3113,0,0,0,0,1196,0,0,0,0,1072,0,0,0,0,1087,0,0,0,0
257,1025,0,0,0,0,1106,0,0,0,0,1037,0,0,0,0,3040,0,0,0,0,1234,0,0,0,0,3097,0,0,0,0,1107,0,0,0,0,3119,0,0,0,0,3071,0,0,0,0,1227,0,0,0,0
258,1178,0,0,0,0,1181,0,0,0,0,1320,0,0,0,0,1195,0,0,0,0,1026,0,0,0,0,1005,0,0,0,0,1123,0,0,0,0,1192,0,0,0,0,1133,0,0,0,0,1349,0,0,0,0
259,1363,0,0,0,0,3056,0,0,0,0,1317,0,0,0,0,3067,0,0,0,0,3011,0,0,0,0,1086,0,0,0,0,1287,0,0,0,0,3019,0,0,0,0,1177,0,0,0,0,1379,0,0,0,0
260,1016,0,0,0,0,3034,0,0,0,0,1265,0,0,0,0,1348,0,0,0,0,1131,0,0,0,0,1063,0,0,0,0,3003,0,0,0,0,3021,0,0,0,0,1154,0,0,0,0,1174,0,0,0,0
261,3067,0,0,0,0,1135,0,0,0,0,1037,0,0,0,0,1105,0,0,0,0,1236,0,0,0,0,1177,0,0,0,0,3045,0,0,0,0,1164,0,0,0,0,1126,0,0,0,0,1274,0,0,0,0
262,3125,0,0,0,0,1257,0,0,0,0,1010,0,0,0,0,3069,0,0,0,0,1281,0,0,0,0,1302,0,0,0,0,3069,0,0,0,0,1265,0,0,0,0,1093,0,0,0,0,1189,0,0,0,0
263,1354,0,0,0,0,1172,0,0,0,0,1230,0,0,0,0,1008,0,0,0,0,1048,0,0,0,0,1190,0,0,0,0,1169,0,0,0,0,1224,0,0,0,0,3057,0,0,0,0,1109,0,0,0,0
264,1008,0,0,0,0,3045,0,0,0,0,1120,0,0,0,0,1006,0,0,0,0,1232,0,0,0,0,3045,0,0,0,0,1354,0,0,0,0,1106,0,0,0,0,3106,0,0,0,0,1226,0,0,0,0
265,1080,0,0,0,0,1097,0,0,0,0,1112,0,0,0,0,3040,0,0,0,0,1057,0,0,0,0,1051,0,0,0,0,1046,0,0,0,0,1197,0,0,0,0,3046,0,0,0,0,1039,0,0,0,0
266,1304,0,0,0,0,1111,0,0,0,0,1353,0,0,0,0,1052,0,0,0,0,3011,0,0,0,0,1015,0,0,0,0,3038,0,0,0,0,3134,0,0,0,0,3074,0,0,0,0,3009,0,0,0,0
267,3007,0,0,0,0,1324,0,0,0,0,1162,0,0,0,0,1048,0,0,0,0,1224,0,0,0,0,1237,0,0,0,0,1234,0,0,0,0,1224,0,0,0,0,3061,0,0,0,0,1179,0,0,0,0
268,1256,0,0,0,0,1138,0,0,0,0,1160,0,0,0,0,1172,0,0,0,0,1084,0,0,0,0,1227,0,0,0,0,1185,0,0,0,0,3137,0,0,0,0,3007,0,0,0,0,1212,0,0,0,0
269,1359,0,0,0,0,1263,0,0,0,0,1242,0,0,0,0,3105,0,0,0,0,3062,0,0,0,0,3132,0,0,0,0,1133,0,0,0,0,1344,0,0,0,0,1307,0,0,0,0,1051,0,0,0,0
270,1201,0,0,0,0,3034,0,0,0,0,3003,0,0,0,0,3086,0,0,0,0,1071,0,0,0,0,3024,0,0,0,0,3028,0,0,0,0,3093,0,0,0,0,1098,0,0,0,0,3098,0,0,0,0
271,1318,0,0,0,0,1235,0,0,0,0,3137,0,0,0,0,3042,0,0,0,0,1370,0,0,0,0,1313,0,0,0,0,1211,0,0,0,0,1339,0,0,0,0,1095,0,0,0,0,1275,0,0,0,0
272,3101,0,0,0,0,1067,0,0,0,0,1349,0,0,0,0,1185,0,0,0,0,3016,0,0,0,0,1154,0,0,0,0,1276,0,0,0,0,1224,0,0,0,0,3057,0,0,0,0,3051,0,0,0,0
273,1253,0,0,0,0,1016,0,0,0,0,1285,0,0,0,0,1192,0,0,0,0,1141,0,0,0,0,3027,0,0,0,0,1138,0,0,0,0,1032,0,0,0,0,3091,0,0,0,0,1328,0,0,0,0
274,3017,0,0,0,0,3023,0,0,0,0,1343,0,0,0,0,1008,0,0,0,0,3049,0,0,0,0,3102,0,0,0,0,1104,0,0,0,0,1322,0,0,0,0,1093,0,0,0,0,1324,0,0,0,0
275,3132,0,0,0,0,3113,0,0,0,0,3062,0,0,0,0,1076,0,0,0,0,1288,0,0,0,0,3008,0,0,0,0,3113,0,0,0,0,3068,0,0,0,0,1307,0,0,0,0,1375,0,0,0,0
276,1033,0,0,0,0,1161,0,0,0,0,1153,0,0,0,0,3075,0,0,0,0,3056,0,0,0,0,1323,0,0,0,0,1039,0,0,0,0,1093,0,0,0,0,3081,0,0,0,0,1076,0,0,0,0
277,1203,0,0,0,0,3134,0,0,0,0,1375,0,0,0,0,1023,0,0,0,0,3028,0,0,0,0,1262,0,0,0,0,1330,0,0,0,0,3125,0,0,0,0,1149,0,0,0,0,1381,0,0,0,0
278,1050,0,0,0,0,1153,0,0,0,0,1358,0,0,0,0,3078,0,0,0,0,3080,0,0,0,0,3103,0,0,0,0,1087,0,0,0,0,1246,0,0,0,0,1186,0,0,0,0,1024,0,0,0,0
279,1098,0,0,0,0,1181,0,0,0,0,1245,0,0,0,0,3041,0,0,0,0,1110,0,0,0,0,1095,0,0,0,0,1153,0,0,0,0,3108,0,0,0,0,3023,0,0,0,0,1008,0,0,0,0
280,1345,0,0,0,0,3022,0,0,0,0,1200,0,0,0,0,1375,0,0,0,0,1173,0,0,0,0,1145,0,0,0,0,1082,0,0,0,0,1179,0,0,0,0,1101,0,0,0,0,1102,0,0,0,0
281,1197,0,0,0,0,1289,0,0,0,0,1052,0,0,0,0,1289,0,0,0,0,1075,0,0,0,0,1355,0,0,0,0,3059,0,0,0,0,1011,0,0,0,0,1300,0,0,0,0,1382,0,0,0,0
282,1376,0,0,0,0,3047,0,0,0,0,3058,0,0,0,0,1340,0,0,0,0,1164,0,0,0,0,3032,0,0,0,0,1062,0,0,0,0,1041,0,0,0,0,1162,0,0,0,0,1366,0,0,0,0
283,1195,0,0,0,0,1045,0,0,0,0,1059,0,0,0,0,3098,0,0,0,0,1225,0,0,0,0,1095,0,0,0,0,1163,0,0,0,0,1027,0,0,0,0,1233,0,0,0,0,3031,0,0,0,0
284,3102,0,0,0,0,1067,0,0,0,0,1039,0,0,0,0,1169,0,0,0,0,1149,0,0,0,0,1129,0,0,0,0,1278,0,0,0,0,3021,0,0,0,0,1067,0,0,0,0,1088,0,0,0,0
285,1201,0,0,0,0,3030,0,0,0,0,3092,0,0,0,0,3103,0,0,0,0,1311,0,0,0,0,1105,0,0,0,0,1071,0,0,0,0,1312,0,0,0,0,1293,0,0,0,0,1012,0,0,0,0
286,3099,0,0,0,0,3057,0,0,0,0,1082,0,0,0,0,1241,0,0,0,0,1135,0,0,0,0,3104,0,0,0,0,1247,0,0,0,0,1383,0,0,0,0,1116,0,0,0,0,1184,0,0,0,0
287,1037,0,0,0,0,3061,0,0,0,0,1313,0,0,0,0,3023,0,0,0,0,3085,0,0,0,0,1197,0,0,0,0,1076,0,0,0,0,1046,0,0,0,0,1025,0,0,0,0,1154,0,0,0,0
288,1304,0,0,0,0,3115,0,0,0,0,1093,0,0,0,0,3035,0,0,0,0,1344,0,0,0,0,3125,0,0,0,0,3094,0,0,0,0,1162,0,0,0,0,3087,0,0,0,0,1078,0,0,0,0
289,1317,0,0,0,0,1022,0,0,0,0,3119,0,0,0,0,1119,0,0,0,0,1054,0,0,0,0,1234,0,0,0,0,1005,0,0,0,0,3092,0,0,0,0,3112,0,0,0,0,1356,0,0,0,0
290,1343,0,0,0,0,1245,0,0,0,0,1150,0,0,0,0,3098,0,0,0,0,1114,0,0,0,0,3024,0,0,0,0,1250,0,0,0,0,1243,0,0,0,0,3111,0,0,0,0,3129,0,0,0,0
291,1180,0,0,0,0,1370,0,0,0,0,1074,0,0,0,0,1300,0,0,0,0,1143,0,0,0,0,3111,0,0,0,0,3138,0,0,0,0,1136,0,0,0,0,1256,0,0,0,0,1095,0,0,0,0
292,1098,0,0,0,0,3043,0,0,0,0,3138,0,0,0,0,1017,0,0,0,0,3091,0,0,0,0,1098,0,0,0,0,3088,0,0,0,0,1026,0,0,0,0,1229,0,0,0,0,1088,0,0,0,0
293,3001,0,0,0,0,1375,0,0,0,0,1064,0,0,0,0,1142,0,0,0,0,1203,0,0,0,0,1293,0,0,0,0,1136,0,0,0,0,1031,0,0,0,0,1309,0,0,0,0,1329,0,0,0,0
294,3029,0,0,0,0,1374,0,0,0,0,3020,0,0,0,0,1112,0,0,0,0,1049,0,0,0,0,3127,0,0,0,0,1027,0,0,0,0,1177,0,0,0,0,1159,0,0,0,0,3082,0,0,0,0
295,1223,0,0,0,0,1348,0,0,0,0,1192,0,0,0,0,3108,0,0,0,0,1056,0,0,0,0,1352,0,0,0,0,3029,0,0,0,0,1350,0,0,0,0,1358,0,0,0,0,1084,0,0,0,0
296,3033,0,0,0,0,3086,0,0,0,0,3010,0,0,0,0,3047,0,0,0,0,1125,0,0,0,0,1369,0,0,0,0,1271,0,0,0,0,1169,0,0,0,0,1052,0,0,0,0,1226,0,0,0,0
297,3071,0,0,0,0,3038,0,0,0,0,1093,0,0,0,0,1075,0,0,0,0,1005,0,0,0,0,1356,0,0,0,0,1179,0,0,0,0,1343,0,0,0,0,3079,0,0,0,0,1345,0,0,0,0
298,1040,0,0,0,0,1017,0,0,0,0,1164,0,0,0,0,1060,0,0,0,0,1200,0,0,0,0,3107,0,0,0,0,3100,0,0,0,0,3066,0,0,0,0,1104,0,0,0,0,1253,0,0,0,0
299,1061,0,0,0,0,3128,0,0,0,0,3080,0,0,0,0,1183,0,0,0,0,1352,0,0,0,0,1215,0,0,0,0,3089,0,0,0,0,1016,0,0,0,0,1117,0,0,0,0,3134,0,0,0,0
300,3012,0,0,0,0,1181,0,0,0,0,1341,0,0,0,0,1284,0,0,0,0,1001,0,0,0,0,1306,0,0,0,0,3078,0,0,0,0,1319,0,0,0,0,1267,0,0,0,0,1173,0,0,0,0
301,3048,0,0,0,0,1117,0,0,0,0,1267,0,0,0,0,3021,0,0,0,0,1065,0,0,0,0,1334,0,0,0,0,3113,0,0,0,0,1109,0,0,0,0,1269,0,0,0,0,3026,0,0,0,0
302,1192,0,0,0,0,1183,0,0,0,0,1114,0,0,0,0,1344,0,0,0,0,1144,0,0,0,0,1211,0,0,0,0,1324,0,0,0,0,3066,0,0,0,0,1302,0,0,0,0,1313,0,0,0,0
303,1135,0,0,0,0,1009,0,0,0,0,3031,0,0,0,0,3070,0,0,0,0,1199,0,0,0,0,3015,0,0,0,0,1225,0,0,0,0,1048,0,0,0,0,1265,0,0,0,0,1214,0,0,0,0
304,1113,0,0,0,0,1181,0,0,0,0,1150,0,0,0,0,1151,0,0,0,0,1137,0,0,0,0,3002,0,0,0,0,3094,0,0,0,0,1282,0,0,0,0,1320,0,0,0,0,1270,0,0,0,0
305,1334,0,0,0,0,1215,0,0,0,0,1008,0,0,0,0,3069,0,0,0,0,1366,0,0,0,0,1026,0,0,0,0,1072,0,0,0,0,1308,0,0,0,0,1275,0,0,0,0,1232,0,0,0,0
306,1235,0,0,0,0,1061,0,0,0,0,1178,0,0,0,0,1084,0,0,0,0,1091,0,0,0,0,3132,0,0,0,0,3024,0,0,0,0,3059,0,0,0,0,1042,0,0,0,0,1188,0,0,0,0
307,1319,0,0,0,0,1353,0,0,0,0,1266,0,0,0,0,1142,0,0,0,0,1095,0,0,0,0,1071,0,0,0,0,1032,0,0,0,0,3094,0,0,0,0,3064,0,0,0,0,1024,0,0,0,0
308,1061,0,0,0,0,1309,0,0,0,0,1204,0,0,0,0,1233,0,0,0,0,1161,0,0,0,0,1170,0,0,0,0,1275,0,0,0,0,3034,0,0,0,0,1254,0,0,0,0,1340,0,0,0,0
309,3119,0,0,0,0,1012,0,0,0,0,1205,0,0,0,0,1187,0,0,0,0,3099,0,0,0,0,1320,0,0,0,0,1053,0,0,0,0,1177,0,0,0,0,3089,0,0,0,0,1012,0,0,0,0
310,1039,0,0,0,0,1242,0,0,0,0,1248,0,0,0,0,3022,0,0,0,0,1014,0,0,0,0,3045,0,0,0,0,1190,0,0,0,0,1329,0,0,0,0,1075,0,0,0,0,1332,0,0,0,0
311,1327,0,0,0,0,1107,0,0,0,0,1329,0,0,0,0,1376,0,0,0,0,3067,0,0,0,0,1277,0,0,0,0,3114,0,0,0,0,1152,0,0,0,0,1335,0,0,0,0,1249,0,0,0,0
312,3009,0,0,0,0,1290,0,0,0,0,1134,0,0,0,0,3031,0,0,0,0,1059,0,0,0,0,1019,0,0,0,0,1087,0,0,0,0,1328,0,0,0,0,1053,0,0,0,0,1144,0,0,0,0
313,1232,0,0,0,0,1325,0,0,0,0,3094,0,0,0,0,1333,0,0,0,0,3104,0,0,0,0,1346,0,0,0,0,1197,0,0,0,0,1293,0,0,0,0,3138,0,0,0,0,1317,0,0,0,0
314,1284,0,0,0,0,3028,0,0,0,0,1099,0,0,0,0,1327,0,0,0,0,1141,0,0,0,0,1290,0,0,0,0,1208,0,0,0,0,1003,0,0,0,0,1226,0,0,0,0,1314,0,0,0,0
315,3012,0,0,0,0,1021,0,0,0,0,3017,0,0,0,0,1336,0,0,0,0,1107,0,0,0,0,1340,0,0,0,0,1074,0,0,0,0,1229,0,0,0,0,1302,0,0,0,0,1138,0,0,0,0
316,3079,0,0,0,0,1064,0,0,0,0,3048,0,0,0,0,1185,0,0,0,0,1177,0,0,0,0,1363,0,0,0,0,1089,0,0,0,0,1205,0,0,0,0,3053,0,0,0,0,3036,0,0,0,0
317,3069,0,0,0,0,1140,0,0,0,0,3133,0,0,0,0,3119,0,0,0,0,1010,0,0,0,0,1238,0,0,0,0,3019,0,0,0,0,1324,0,0,0,0,3000,0,0,0,0,1116,0,0,0,0
318,1123,0,0,0,0,1224,0,0,0,0,1171,0,0,0,0,3030,0,0,0,0,1010,0,0,0,0,1031,0,0,0,0,1116,0,0,0,0,1309,0,0,0,0,3042,0,0,0,0,1034,0,0,0,0
319,1084,0,0,0,0,3063,0,0,0,0,1290,0,0,0,0,1361,0,0,0,0,1208,0,0,0,0,1028,0,0,0,0,1041,0,0,0,0,1366,0,0,0,0,1069,0,0,0,0,1077,0,0,0,0
320,3070,0,0,0,0,3119,0,0,0,0,1123,0,0,0,0,1056,0,0,0,0,1360,0,0,0,0,1124,0,0,0,0,1029,0,0,0,0,3091,0,0,0,0,1193,0,0,0,0,1361,0,0,0,0
321,1379,0,0,0,0,1359,0,0,0,0,1033,0,0,0,0,1184,0,0,0,0,3124,0,0,0,0,3027,0,0,0,0,1348,0,0,0,0,3028,0,0,0,0,3074,0,0,0,0,3052,0,0,0,0
322,1278,0,0,0,0,1341,0,0,0,0,1307,0,0,0,0,3073,0,0,0,0,1099,0,0,0,0,1246,0,0,0,0,1291,0,0,0,0,1149,0,0,0,0,1205,0,0,0,0,3076,0,0,0,0
323,3121,0,0,0,0,3035,0,0,0,0,3073,0,0,0,0,1203,0,0,0,0,1027,0,0,0,0,1163,0,0,0,0,3035,0,0,0,0,1328,0,0,0,0,3076,0,0,0,0,1189,0,0,0,0
324,3061,0,0,0,0,1313,0,0,0,0,1034,0,0,0,0,1339,0,0,0,0,1215,0,0,0,0,1228,0,0,0,0,1111,0,0,0,0,1009,0,0,0,0,3061,0,0,0,0,1126,0,0,0,0
325,3061,0,0,0,0,1258,0,0,0,0,1185,0,0,0,0,1150,0,0,0,0,1032,0,0,0,0,1307,0,0,0,0,1226,0,0,0,0,1225,0,0,0,0,1318,0,0,0,0,3036,0,0,0,0
326,1312,0,0,0,0,1336,0,0,0,0,3018,0,0,0,0,3004,0,0,0,0,1371,0,0,0,0,1137,0,0,0,0,1264,0,0,0,0,1101,0,0,0,0,1232,0,0,0,0,1036,0,0,0,0
327,1311,0,0,0,0,3136,0,0,0,0,3005,0,0,0,0,3127,0,0,0,0,1279,0,0,0,0,1010,0,0,0,0,1261,0,0,0,0,1112,0,0,0,0,3058,0,0,0,0,3127,0,0,0,0
328,1336,0,0,0,0,1308,0,0,0,0,1251,0,0,0,0,1018,0,0,0,0,1094,0,0,0,0,3069,0,0,0,0,3079,0,0,0,0,1014,0,0,0,0,1108,0,0,0,0,1112,0,0,0,0
329,3054,0,0,0,0,1266,0,0,0,0,3073,0,0,0,0,3008,0,0,0,0,1156,0,0,0,0,3033,0,0,0,0,1267,0,0,0,0,1275,0,0,0,0,3035,0,0,0,0,3061,0,0,0,0
330,1119,0,0,0,0,1301,0,0,0,0,1286,0,0,0,0,1177,0,0,0,0,3005,0,0,0,0,1101,0,0,0,0,1334,0,0,0,0,1041,0,0,0,0,1039,0,0,0,0,1223,0,0,0,0
331,1227,0,0,0,0,1020,0,0,0,0,1095,0,0,0,0,1281,0,0,0,0,1202,0,0,0,0,1030,0,0,0,0,1322,0,0,0,0,3071,0,0,0,0,1190,0,0,0,0,3072,0,0,0,0
332,1033,0,0,0,0,1237,0,0,0,0,1135,0,0,0,0,1116,0,0,0,0,3017,0,0,0,0,3052,0,0,0,0,3008,0,0,0,0,1125,0,0,0,0,1309,0,0,0,0,1030,0,0,0,0
333,3043,0,0,0,0,3035,0,0,0,0,3131,0,0,0,0,3108,0,0,0,0,1355,0,0,0,0,1284,0,0,0,0,1101,0,0,0,0,1086,0,0,0,0,1380,0,0,0,0,3119,0,0,0,0
334,1075,0,0,0,0,3136,0,0,0,0,1054,0,0,0,0,1141,0,0,0,0,1200,0,0,0,0,1309,0,0,0,0,1085,0,0,0,0,3061,0,0,0,0,3046,0,0,0,0,1229,0,0,0,0
335,1042,0,0,0,0,1155,0,0,0,0,3081,0,0,0,0,1295,0,0,0,0,1147,0,0,0,0,1383,0,0,0,0,1159,0,0,0,0,1205,0,0,0,0,3128,0,0,0,0,1208,0,0,0,0
336,1006,0,0,0,0,3088,0,0,0,0,1079,0,0,0,0,3133,0,0,0,0,1233,0,0,0,0,3057,0,0,0,0,1073,0,0,0,0,1296,0,0,0,0,1255,0,0,0,0,1162,0,0,0,0
337,1256,0,0,0,0,1100,0,0,0,0,1018,0,0,0,0,1096,0,0,0,0,1044,0,0,0,0,1038,0,0,0,0,1028,0,0,0,0,1135,0,0,0,0,1106,0,0,0,0,1359,0,0,0,0
338,3051,0,0,0,0,3033,0,0,0,0,1339,0,0,0,0,1356,0,0,0,0,1242,0,0,0,0,1327,0,0,0,0,1327,0,0,0,0,3033,0,0,0,0,1069,0,0,0,0,3038,0,0,0,0
339,1290,0,0,0,0,1266,0,0,0,0,1139,0,0,0,0,1239,0,0,0,0,3012,0,0,0,0,1072,0,0,0,0,1383,0,0,0,0,1243,0,0,0,0,1251,0,0,0,0,1364,0,0,0,0
340,1167,0,0,0,0,1371,0,0,0,0,3054,0,0,0,0,3009,0,0,0,0,1010,0,0,0,0,3060,0,0,0,0,1025,0,0,0,0,1118,0,0,0,0,1359,0,0,0,0,1363,0,0,0,0
341,3058,0,0,0,0,3094,0,0,0,0,1165,0,0,0,0,1331,0,0,0,0,1155,0,0,0,0,3128,0,0,0,0,1239,0,0,0,0,3039,0,0,0,0,1251,0,0,0,0,3009,0,0,0,0
342,1254,0,0,0,0,1380,0,0,0,0,3041,0,0,0,0,1262,0,0,0,0,1271,0,0,0,0,3127,0,0,0,0,1094,0,0,0,0,1360,0,0,0,0,1354,0,0,0,0,3015,0,0,0,0
343,1190,0,0,0,0,1206,0,0,0,0,1204,0,0,0,0,1052,0,0,0,0,3106,0,0,0,0,1080,0,0,0,0,1229,0,0,0,0,3106,0,0,0,0,3115,0,0,0,0,3040,0,0,0,0
344,3105,0,0,0,0,1289,0,0,0,0,3081,0,0,0,0,1026,0,0,0,0,1198,0,0,0,0,1035,0,0,0,0,1047,0,0,0,0,1287,0,0,0,0,1276,0,0,0,0,1265,0,0,0,0
345,1138,0,0,0,0,1153,0,0,0,0,3050,0,0,0,0,1367,0,0,0,0,1357,0,0,0,0,3005,0,0,0,0,1003,0,0,0,0,1073,0,0,0,0,1120,0,0,0,0,1234,0,0,0,0
346,1381,0,0,0,0,1272,0,0,0,0,1177,0,0,0,0,1226,0,0,0,0,1335,0,0,0,0,1044,0,0,0,0,1189,0,0,0,0,1149,0,0,0,0,1056,0,0,0,0,3052,0,0,0,0
347,1364,0,0,0,0,3050,0,0,0,0,3117,0,0,0,0,1028,0,0,0,0,3096,0,0,0,0,1062,0,0,0,0,1307,0,0,0,0,1293,0,0,0,0,1379,0,0,0,0,3080,0,0,0,0
348,1110,0,0,0,0,1366,0,0,0,0,1154,0,0,0,0,1326,0,0,0,0,1138,0,0,0,0,3031,0,0,0,0,3088,0,0,0,0,1293,0,0,0,0,1316,0,0,0,0,3103,0,0,0,0
349,1120,0,0,0,0,3085,0,0,0,0,1128,0,0,0,0,1231,0,0,0,0,1189,0,0,0,0,1056,0,0,0,0,1019,0,0,0,0,1302,0,0,0,0,3048,0,0,0,0,1330,0,0,0,0
350,3076,0,0,0,0,1118,0,0,0,0,1260,0,0,0,0,3112,0,0,0,0,1239,0,0,0,0,1091,0,0,0,0,1203,0,0,0,0,3046,0,0,0,0,3102,0,0,0,0,1147,0,0,0,0
351,3111,0,0,0,0,1281,0,0,0,0,1095,0,0,0,0,1046,0,0,0,0,1199,0,0,0,0,1270,0,0,0,0,3131,0,0,0,0,1038,0,0,0,0,1288,0,0,0,0,1260,0,0,0,0
352,1031,0,0,0,0,3088,0,0,0,0,1118,0,0,0,0,1002,0,0,0,0,1223,0,0,0,0,1192,0,0,0,0,1063,0,0,0,0,1303,0,0,0,0,1172,0,0,0,0,1192,0,0,0,0
353,3136,0,0,0,0,1102,0,0,0,0,1331,0,0,0,0,3083,0,0,0,0,3008,0,0,0,0,1275,0,0,0,0,1125,0,0,0,0,1170,0,0,0,0,3109,0,0,0,0,3101,0,0,0,0
354,1084,0,0,0,0,1060,0,0,0,0,1342,0,0,0,0,1191,0,0,0,0,1037,0,0,0,0,3068,0,0,0,0,1184,0,0,0,0,1167,0,0,0,0,3068,0,0,0,0,1328,0,0,0,0
355,1224,0,0,0,0,1286,0,0,0,0,1332,0,0,0,0,1067,0,0,0,0,1213,0,0,0,0,3102,0,0,0,0,1213,0,0,0,0,1128,0,0,0,0,1116,0,0,0,0,3102,0,0,0,0
356,1065,0,0,0,0,3048,0,0,0,0,1123,0,0,0,0,1344,0,0,0,0,1305,0,0,0,0,1286,0,0,0,0,1341,0,0,0,0,3059,0,0,0,0,1025,0,0,0,0,1253,0,0,0,0
357,1274,0,0,0,0,1348,0,0,0,0,1052,0,0,0,0,1285,0,0,0,0,1342,0,0,0,0,1041,0,0,0,0,1103,0,0,0,0,1135,0,0,0,0,3060,0,0,0,0,1016,0,0,0,0
358,1046,0,0,0,0,1207,0,0,0,0,3005,0,0,0,0,3036,0,0,0,0,3098,0,0,0,0,1360,0,0,0,0,1270,0,0,0,0,3096,0,0,0,0,1089,0,0,0,0,3016,0,0,0,0
359,1370,0,0,0,0,3072,0,0,0,0,1013,0,0,0,0,3038,0,0,0,0,1272,0,0,0,0,1031,0,0,0,0,3093,0,0,0,0,1054,0,0,0,0,1289,0,0,0,0,3083,0,0,0,0
360,1224,0,0,0,0,3042,0,0,0,0,1169,0,0,0,0,1091,0,0,0,0,1340,0,0,0,0,3114,0,0,0,0,1053,0,0,0,0,1055,0,0,0,0,3106,0,0,0,0,1264,0,0,0,0
361,1116,0,0,0,0,1305,0,0,0,0,3098,0,0,0,0,1001,0,0,0,0,3096,0,0,0,0,1351,0,0,0,0,3123,0,0,0,0,1001,0,0,0,0,1052,0,0,0,0,1198,0,0,0,0
362,1167,0,0,0,0,1383,0,0,0,0,1085,0,0,0,0,1368,0,0,0,0,1098,0,0,0,0,1368,0,0,0,0,1119,0,0,0,0,1288,0,0,0,0,1253,0,0,0,0,1093,0,0,0,0
