type,variation,unk3,unk4,unk5,baseHP,baseATK,baseDEF,baseINT,baseSPD,levelHP,levelATK,levelDEF,levelINT,levelSPD,battleAI,poisonResist,panicResist,paraResist,sleepResist,stunResist,dotResist,bugResist,deathResist,ATKResist,DEFResist,INTResist,SPDResist,padding1,padding2,padding3,EXP,EXPx2,YEN,YENx2,itemId1,itemChance1,itemId2,itemChance2,scanRate,unk32,unk33
363,1,8,1,3,16200,8500,6700,2000,4800,300,80,130,120,80,3631,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,80,8,50,10,312,10,15,210,0
363,2,8,1,3,65000,10500,6700,1500,5800,1200,130,120,80,100,3632,0,0,0,100,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
364,1,8,1,0,16500,7700,11500,6500,5300,275,100,110,130,110,3641,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,100,10,1438,3,10,210,1
365,1,8,1,0,12500,5500,4500,4500,6500,275,110,100,100,100,3651,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,80,8,23,10,372,5,15,203,0
365,2,8,1,0,200000,20000,10000,15000,25000,0,0,0,0,0,3652,0,100,50,100,50,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,203,0
365,3,8,1,0,100000,40000,53000,18000,12000,90,380,420,250,105,3653,100,100,100,100,0,100,0,100,100,100,100,0,-1,-1,-1,4200,0,7500,0,-1,0,61,100,0,203,0
367,1,8,1,0,15000,9000,5500,2000,5000,300,80,130,120,80,3671,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,80,8,30,30,1150,5,15,219,13
367,2,8,1,0,50000,13000,11000,8000,8500,264,68,110,102,68,3672,100,100,100,100,100,100,0,100,100,100,100,100,-1,-1,-1,4,16,80,8,30,30,1150,5,15,219,13
367,3,8,1,0,60000,10000,5500,2000,6500,3600,130,120,80,100,3673,100,0,50,0,0,0,50,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,219,13
370,1,8,1,0,18700,5000,4500,5000,4600,325,90,110,110,100,3701,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,80,8,55,10,1453,5,15,208,0 6 12
374,1,8,1,0,20600,7500,9500,6200,5800,357,90,110,110,100,3741,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,120,10,1256,3,10,216,3
375,1,8,1,0,14500,5500,7000,4500,4200,250,100,110,130,110,3751,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,80,8,125,10,1290,5,15,208,13
375,2,8,1,0,800000,120000,10000,5000,15000,0,0,0,0,0,3752,100,0,100,50,0,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,13
375,3,8,1,0,88000,10500,10000,4500,4200,2500,100,110,130,110,3753,100,100,100,100,100,100,100,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,13
376,1,8,1,0,37100,6000,6000,5000,5300,357,90,110,110,100,3761,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,74,10,1281,3,10,210,0
376,2,8,1,0,135000,6000,6000,5000,5300,1300,110,110,100,90,3762,0,0,0,0,0,50,0,50,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
377,1,8,1,0,7500,3500,3500,8000,6000,200,130,80,90,130,3771,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,80,8,58,20,1044,5,15,208,0
377,2,8,1,0,85000,20000,11500,18000,13000,176,110,68,76,110,3772,50,0,50,100,0,0,0,100,0,0,0,0,-1,-1,-1,4,16,80,8,58,20,1044,5,15,208,0
377,3,8,1,0,35000,3500,3500,8500,7000,800,80,90,130,120,3773,0,0,0,50,0,100,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,0
377,4,8,1,0,52500,10500,10500,25500,21000,800,240,270,390,360,3774,50,50,50,50,50,50,0,100,50,50,50,50,-1,-1,-1,10000,0,2500,0,12,15,13,10,15,208,0
377,5,8,1,0,85000,3500,3500,18000,13800,800,80,90,130,120,3775,50,50,50,50,50,50,0,100,50,50,50,50,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,0
379,1,8,1,0,27500,6000,8000,6500,5600,357,90,110,110,100,3791,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,111,10,1201,3,10,210,0
379,2,8,1,0,100000,6000,8000,6500,5600,1300,110,110,100,90,3792,50,0,0,100,0,0,0,50,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
382,1,8,1,0,100000,40000,53000,18000,12000,90,380,420,250,105,3821,100,100,100,100,0,100,0,100,100,100,100,0,-1,-1,-1,8400,0,15000,0,-1,0,1405,100,0,212,3
383,1,8,1,0,10000,1000,1000,1000,1000,3000,750,600,150,450,3831,75,0,75,100,100,75,0,100,75,75,75,75,-1,-1,-1,4,36,25000,0,-1,0,1465,100,5,210,0
383,2,8,1,0,285000,58500,15500,3500,17000,1100,100,100,100,110,3832,50,50,50,50,50,50,50,100,50,50,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
383,3,8,1,0,160000,20500,10500,3500,14100,3600,390,360,240,300,3833,50,0,50,50,50,50,0,100,30,30,30,30,-1,-1,-1,1000,5,950,32,-1,0,1465,100,0,210,0
385,1,8,1,0,22500,12000,12000,7500,8500,300,100,110,130,110,3851,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,320,32,79,5,333,3,5,203,0
385,2,8,1,0,306000,45600,22800,14200,33600,510,190,104,123,208,3852,100,50,50,100,100,100,0,100,0,0,0,0,-1,-1,-1,4,36,6500,0,-1,0,91,100,5,203,0
385,3,8,1,0,306000,45600,22800,14200,33600,510,190,104,123,208,3852,100,50,50,100,100,100,0,100,0,0,0,0,-1,-1,-1,4,36,18000,0,-1,0,377,100,5,203,0
385,4,8,1,0,300000,155000,25000,18000,17000,0,0,0,0,0,3854,50,50,50,50,50,50,0,100,50,50,50,50,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,203,0
385,5,8,1,0,150000,12000,12500,7500,8500,9000,130,130,110,80,3855,100,50,50,100,100,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,203,0
387,1,8,1,0,5600,2300,2300,2000,2400,227,90,110,110,100,3871,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,5,10,1,1,30,1316,15,30,215,3
387,2,8,1,0,200000,100000,10000,10000,30000,0,0,0,0,0,3872,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,215,3
388,1,8,1,0,8000,2900,2800,2900,2500,260,90,110,110,100,3881,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,6,20,2,28,30,1448,15,25,208,3
388,2,8,1,0,150000,200000,5000,40000,5000,0,0,0,0,0,3882,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,3
389,1,8,1,0,7600,2200,2700,5000,3400,247,120,80,100,130,3891,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,40,4,26,30,361,10,20,208,3
389,2,8,1,0,32000,2200,2700,5000,3400,1100,80,90,130,90,3892,0,0,0,0,0,0,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,3
389,3,8,1,0,48000,6600,8100,15000,10200,1100,240,270,360,270,3893,100,100,100,100,100,100,0,100,0,0,0,0,-1,-1,-1,5000,0,2500,0,-1,0,6,100,20,208,3
390,1,8,1,0,270000,2000,5000,65000,27000,300,100,70,450,240,3901,100,100,100,100,100,100,0,100,50,50,50,50,-1,-1,-1,25200,0,12000,0,-1,0,1474,100,0,212,3
390,2,8,1,0,70000,2000,5500,14500,7500,3300,240,300,390,270,3902,50,50,50,50,50,50,0,100,0,0,0,0,-1,-1,-1,2300,0,320,32,-1,0,1474,100,0,212,3
390,3,8,1,0,105000,2000,5500,23000,10300,1100,100,100,100,110,3903,80,100,50,50,0,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,212,3
391,1,8,1,0,9000,4000,2500,4000,4000,247,110,100,100,100,3911,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,40,4,4,20,1488,10,20,208,3
391,2,8,1,0,40000,4000,2500,4000,4000,1100,100,100,100,110,3912,50,100,0,0,0,50,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,3
391,3,8,1,0,105000,8000,5500,22500,8000,1100,100,100,100,110,3913,50,100,0,0,0,50,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,3
391,4,8,1,0,180000,15000,11000,37500,11500,1100,100,100,100,110,3914,50,100,0,0,0,50,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,3
392,1,8,1,0,6000,3900,4800,3700,3200,225,100,110,130,110,3921,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,40,4,14,30,1496,10,20,215,0
392,2,8,1,0,42000,15000,4800,15000,18000,800,80,110,80,200,3922,100,0,0,100,0,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,215,0
392,3,8,1,0,27000,15000,4800,15000,18000,800,80,110,80,200,3923,100,0,0,100,0,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,215,0
393,1,8,1,0,21200,5600,5000,4000,4400,325,90,110,110,100,3931,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,80,8,4,20,303,5,15,210,0
394,1,8,1,0,16200,9200,6000,2500,4800,300,80,130,120,80,3941,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,80,8,32,30,1079,5,15,208,0
394,2,8,1,0,200000,23000,16000,13000,16000,264,68,110,102,68,3942,0,0,0,100,0,0,0,100,0,0,0,0,-1,-1,-1,4,16,80,8,32,30,1079,5,15,208,0
394,3,8,1,0,65000,9200,6000,2500,4800,3300,110,110,100,90,3943,0,0,50,0,50,0,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,0
395,1,8,1,0,8700,2000,4000,7500,7000,200,130,80,90,130,3951,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,80,8,15,30,1123,5,15,208,3
395,2,8,1,0,35000,2000,4000,7500,7000,800,80,90,130,120,3952,0,100,0,50,0,50,0,50,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,3
395,3,8,1,0,85000,2000,6000,17500,14800,800,80,90,130,120,3953,50,50,100,100,0,50,0,100,0,0,50,50,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,3
396,1,8,1,0,15000,7500,4500,3000,6500,300,90,130,90,80,3961,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,80,8,10,5,1285,5,15,216,2
396,2,8,1,0,65000,8000,4500,3000,6500,1200,130,90,80,120,3962,0,50,0,50,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,216,2
396,3,8,1,0,75000,10500,4500,5000,8500,1200,130,110,100,120,3963,50,50,50,50,50,50,0,100,0,0,0,0,-1,-1,-1,4,16,80,8,10,5,1285,5,0,216,2
397,1,8,1,0,15000,7500,5500,2500,6500,300,80,130,120,80,3971,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,80,8,5,10,308,5,15,208,0
397,2,8,1,0,13200,5900,4600,2100,5500,264,68,110,102,68,3972,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,80,0,-1,0,1343,100,15,208,0
397,3,8,1,0,110000,17500,5500,2500,14300,1200,130,120,80,100,3973,30,100,0,0,0,100,0,100,100,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,0
398,1,8,1,0,12500,2500,5200,7000,4800,275,120,80,100,130,3981,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,80,8,8,10,1148,5,15,208,3
398,2,8,1,0,31000,1800,2100,1800,2000,242,102,68,85,110,3982,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,80,8,8,10,1148,5,15,208,3
398,3,8,1,0,60000,2500,5200,9000,7800,1100,80,90,130,120,3983,0,0,0,0,0,100,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,3
398,4,8,1,0,55000,2500,5500,8000,5000,150,100,80,120,100,3984,0,0,0,50,0,50,0,100,0,0,0,0,-1,-1,-1,300,0,1000,0,8,10,1148,5,0,208,3
399,1,8,1,0,15000,2900,4000,6500,4600,275,120,80,100,130,3991,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,80,8,71,20,1152,5,15,208,3
399,2,8,1,0,60000,2900,4000,1200,4600,900,80,110,160,130,3992,0,0,0,100,0,50,0,100,0,0,0,0,-1,-1,-1,4,16,80,8,71,20,1152,5,15,208,3
399,3,8,1,0,60000,2900,4000,6500,4600,1100,80,100,130,90,3993,0,0,0,100,0,50,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,3
400,1,8,1,0,23300,10000,5500,5500,9500,330,90,130,90,80,4001,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,339,3,1057,3,10,210,0
400,2,8,1,0,300000,25000,10000,10000,15000,0,0,0,0,0,4002,0,100,50,100,50,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
401,1,8,1,0,20600,9500,10000,3500,7000,330,80,130,120,80,4011,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,30,30,379,5,10,210,0
401,2,8,1,0,75000,13500,8000,3500,13500,900,130,90,80,110,4012,0,0,0,0,0,0,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
402,1,8,1,0,20600,8400,8500,6000,6100,275,100,110,130,110,4021,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,107,10,1116,3,10,210,0
402,2,8,1,0,20600,8400,8500,6000,6100,275,100,110,130,110,4022,0,0,0,0,0,100,0,100,0,0,0,0,-1,-1,-1,4,24,160,16,-1,0,90,100,0,210,0
402,3,8,1,0,112500,25200,25500,18000,18300,1000,330,390,330,240,4023,100,100,100,100,100,100,100,100,0,0,0,0,-1,-1,-1,10000,0,2500,0,-1,0,11,100,10,210,0
403,1,8,1,0,27500,10000,5500,4000,8500,330,90,130,90,80,4031,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,3,10,355,5,10,211,3
403,2,8,1,0,200000,22500,13000,11000,18000,0,0,0,0,0,4032,100,0,0,0,0,0,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,211,3
403,3,8,1,0,100000,12500,5500,4000,11500,1200,130,90,80,120,4033,0,0,0,0,0,0,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,211,3
404,1,8,1,0,17800,14000,9500,3000,7000,330,80,130,120,80,4041,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,52,5,314,5,10,210,0
404,2,8,1,0,65000,14000,9500,3000,7000,3300,130,120,80,100,4042,50,0,0,80,0,80,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
405,1,8,1,0,16500,3000,6000,11000,8000,220,130,80,90,130,4051,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,114,10,392,5,10,208,3
405,2,8,1,0,60000,3000,6000,11000,8000,2400,80,90,130,120,4052,0,50,0,50,0,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,3
405,3,8,1,0,628000,3000,6000,58500,82800,1100,80,90,130,120,4053,100,100,100,100,100,100,100,100,100,100,100,100,-1,-1,-1,20000,24,12000,0,-1,0,1233,100,0,208,3
406,1,8,1,0,26100,12000,7500,3100,6400,330,80,130,120,80,4061,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,100,10,319,5,10,208,6
406,2,8,1,0,100000,12000,7500,3100,6400,340,80,130,120,80,4062,50,50,50,50,50,50,0,100,0,0,0,0,-1,-1,-1,4,24,500,0,-1,0,5,100,10,208,6
406,3,8,1,0,150000,24000,7500,3100,9600,170,160,260,240,240,4063,50,50,50,50,50,50,0,100,0,0,0,0,-1,-1,-1,1900,0,2500,0,-1,0,1257,100,10,208,6
406,4,8,1,0,95000,15000,5500,3100,10400,900,130,80,80,100,4064,0,0,0,100,0,0,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,6
406,5,8,1,0,285000,55000,8500,5100,11500,1200,130,80,80,100,4065,50,100,50,100,50,0,0,100,100,0,0,100,-1,-1,-1,12,72,480,48,-1,0,1257,100,10,208,6
407,1,8,1,0,24700,9800,9500,4500,6700,330,80,130,120,80,4071,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,52,5,344,5,10,218,0
407,2,8,1,0,145000,13800,12000,4500,9700,1200,130,120,80,100,4072,0,0,0,100,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,218,0
407,3,8,1,0,200000,24800,14500,9500,45300,330,80,130,120,80,4073,50,100,50,50,0,80,0,100,30,30,30,30,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,218,0
408,1,8,1,0,160000,20000,11000,10000,11000,308,99,90,90,90,4081,0,30,0,100,0,100,0,100,30,0,0,0,-1,-1,-1,4,24,19000,0,53,5,341,5,0,204,0
408,2,8,1,0,130000,10000,7000,5000,17500,308,99,90,90,90,4082,50,50,50,50,50,50,0,100,0,0,0,0,-1,-1,-1,3000,0,6700,0,-1,0,1302,100,10,204,0
408,3,8,1,0,180000,21000,17000,15000,18000,0,0,0,0,0,4083,50,50,50,50,50,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,204,0
408,4,8,1,0,75000,9000,7500,6000,7500,3300,100,100,100,110,4084,0,100,100,100,0,50,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,204,0
409,1,8,1,0,20600,7500,6500,6200,7300,302,110,100,100,100,4091,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,388,5,310,5,10,206,2
409,2,8,1,0,75000,7500,6500,6200,7300,1100,110,100,100,100,4092,0,100,0,0,50,0,0,50,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,206,2
409,3,8,1,0,112500,22500,19500,18600,21900,1100,330,300,300,300,4093,100,100,100,100,100,100,100,100,50,50,50,50,-1,-1,-1,15000,0,5000,0,52,15,397,3,10,206,2
410,1,8,1,0,15100,5500,5500,8500,9000,247,110,100,100,100,4101,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,58,20,309,5,10,206,2
410,2,8,1,0,85000,5500,5500,10500,10000,900,110,100,130,100,4102,0,50,0,50,0,100,0,100,0,0,0,0,-1,-1,-1,16,96,640,232,58,20,309,5,10,206,2
411,1,8,1,0,16500,2500,4500,11000,5300,302,120,80,100,130,4111,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,20,20,374,5,10,221,3
412,1,8,1,0,23300,6700,9000,4000,5800,357,110,90,130,90,4121,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,29,50,332,5,10,212,0
412,2,8,1,0,85000,6700,9000,4000,5800,3900,90,130,90,80,4122,100,0,100,0,0,50,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,212,0
413,1,8,1,0,13700,7000,9000,7500,6400,275,100,110,130,110,4131,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,29,50,1440,3,10,201,3
413,2,8,1,0,112000,10800,7600,6300,9800,280,180,99,117,99,4132,0,100,0,100,100,100,0,100,0,0,0,0,-1,-1,-1,4,24,1400,0,-1,0,399,100,10,201,3
413,3,8,1,0,50000,7000,9000,7500,6400,3000,110,130,110,80,4133,100,0,50,0,0,50,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,201,3
416,1,8,1,0,120000,20000,12000,35000,15000,100,200,100,360,100,4161,100,100,75,100,100,100,0,100,100,75,100,100,-1,-1,-1,9200,0,11000,0,-1,0,1019,100,0,210,0
417,1,8,1,0,200000,30000,5000,5000,30000,1000,400,300,200,500,4171,0,100,100,100,100,100,0,100,100,100,100,0,-1,-1,-1,16000,0,28000,0,-1,0,1020,100,0,203,2
419,1,8,1,0,36000,13500,8000,7500,9500,360,90,130,90,80,4191,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,320,32,-1,0,-1,0,5,203,0
419,2,8,1,0,420000,33500,13500,16800,9500,3600,130,90,120,100,4192,100,100,100,100,100,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,203,0
420,1,8,1,0,250000,120000,10000,20000,40000,100,1600,100,200,200,4201,100,100,100,100,100,100,0,100,100,100,100,100,-1,-1,-1,30000,0,38000,0,-1,0,1037,100,0,206,2
420,2,8,1,0,125000,60000,5000,10000,20000,50,800,50,100,100,4202,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,206,2
420,3,8,1,0,210000,35500,15500,18500,15500,1100,100,100,100,110,4203,100,100,100,100,100,100,0,100,50,50,50,50,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,206,2
421,1,8,1,0,162950,5700,13500,23000,20500,272,123,76,85,123,4211,100,100,100,100,100,100,100,100,0,0,0,0,-1,-1,-1,5200,0,8500,0,-1,0,1085,100,5,203,3
421,2,8,1,0,195000,6000,16000,29000,24000,0,0,0,0,0,4212,100,100,100,100,100,100,0,100,100,100,100,100,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,203,3
421,3,8,1,0,90000,6500,12000,13000,9500,247,110,100,100,100,4213,50,50,50,50,50,50,50,100,0,0,0,0,-1,-1,-1,4,36,320,32,-1,0,1085,100,0,203,3
423,1,8,1,0,28500,11500,12000,5000,9100,360,80,130,120,80,4231,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,320,32,121,10,343,5,5,203,0
423,2,8,1,0,95000,11500,12000,5000,9100,1200,130,120,80,100,4232,100,50,0,0,50,0,0,50,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,203,0
424,1,8,1,0,33000,16500,6000,4500,10500,360,90,130,90,80,4241,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,320,32,6,5,330,3,5,208,3
424,2,8,1,0,260000,115500,12000,11000,19000,0,0,0,0,0,4242,100,100,100,100,100,100,0,100,50,50,50,100,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,3
424,3,8,1,0,110000,16500,6000,4500,10500,1200,130,90,80,120,4243,0,0,50,0,100,0,0,50,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,3
425,1,8,1,0,85000,4200,6100,11400,21800,272,123,76,85,123,4251,100,100,100,100,100,100,0,100,50,50,50,50,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,0
425,2,8,1,0,85000,4200,6100,17100,21800,272,123,76,125,123,4252,100,100,100,100,0,100,0,100,0,0,0,0,-1,-1,-1,7400,0,10500,0,-1,0,1176,100,0,208,0
425,3,8,1,0,155000,85000,16000,25000,22000,0,0,0,0,0,4253,100,100,100,100,100,100,0,100,100,100,100,100,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,0
425,4,8,1,0,60000,3500,6000,11000,10000,800,80,90,130,120,4254,50,50,50,50,50,50,50,50,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,0
425,5,8,1,0,80000,5500,7000,12500,12500,800,80,90,130,120,4255,50,50,50,50,50,50,50,50,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,0
426,1,8,1,0,21000,10000,11500,8500,8500,300,100,110,130,110,4261,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,320,32,104,10,341,5,5,210,0
426,2,8,1,0,230000,80000,15000,10000,27000,0,0,0,0,0,4262,100,100,100,100,100,100,100,100,0,0,0,0,-1,-1,-1,13500,0,19000,0,-1,0,1300,100,5,210,0
426,3,8,1,0,210000,22000,22000,22000,15000,0,0,0,0,0,4263,50,50,50,50,50,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
426,4,8,1,0,240000,38000,11500,10000,16400,1100,100,100,100,110,4264,0,80,100,50,50,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
426,5,8,1,0,190000,32000,15000,10000,27000,1100,110,130,110,100,4265,100,100,100,100,100,100,100,100,0,0,0,0,-1,-1,-1,10500,0,9000,0,-1,0,1300,100,0,210,0
427,1,8,1,0,15000,9000,6000,12000,10500,240,130,80,90,130,4271,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,320,32,305,3,1330,3,5,206,0 2 6
427,2,8,1,0,185000,36000,8500,37000,28000,0,0,0,0,0,4272,100,100,100,100,100,100,0,100,100,100,100,100,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,206,0 2 6
427,3,8,1,0,210000,9000,9500,28500,18500,1100,100,100,100,110,4273,100,100,100,100,100,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,206,0 2 6
428,1,8,1,0,19500,11000,10000,9500,8500,300,100,110,130,110,4281,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,320,32,115,10,1335,3,5,210,0
428,2,8,1,0,185000,80000,19000,18500,31000,0,0,0,0,0,4282,100,100,100,100,100,100,0,100,100,100,100,100,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
428,3,8,1,0,165000,100000,9500,20000,27000,0,0,0,0,0,4283,50,50,50,50,50,50,0,100,50,50,50,50,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
428,4,8,1,0,750000,100000,19500,18000,80200,1000,110,100,110,120,4284,50,50,50,50,50,50,0,100,50,50,50,50,-1,-1,-1,26000,0,33000,0,-1,0,1335,100,0,210,0
429,1,8,1,0,30000,6000,11000,6500,9100,390,110,90,130,90,4291,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,20000,32,-1,0,398,50,5,212,0
429,2,8,1,0,130000,13000,11000,10000,20000,390,110,100,110,90,4292,50,50,50,50,50,50,50,100,0,0,0,0,-1,-1,-1,4,36,15000,32,-1,0,1360,100,0,212,0
431,1,8,1,0,30000,13500,10500,4500,9100,360,80,130,120,80,4311,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,320,32,106,10,315,5,5,207,3
431,2,8,1,0,180000,13500,10500,4500,15200,1224,380,130,120,80,4312,100,100,100,100,100,100,0,100,0,0,0,0,-1,-1,-1,4,36,1500,0,-1,0,91,100,5,207,3
431,3,8,1,0,270000,27000,10500,4500,22800,612,760,260,240,240,4313,100,100,100,100,100,100,0,100,0,0,0,0,-1,-1,-1,2000,0,3000,0,-1,0,1400,100,5,207,3
